estimatedX,estimatedY
-0.1095,11.9178
-1.6791,11.3815
-2.3987,10.7537
-3.3159,10.5791
-3.2382,10.3033
-2.9180,9.9849
-3.6090,9.5409
-4.1123,9.1614
-3.9804,9.1936
-4.4872,9.0120
-3.9657,9.0329
-3.6257,8.7656
-4.6158,7.9635
-5.1016,7.6094
-5.4606,7.5879
-6.0444,7.1342
-6.1034,6.9816
-5.9151,6.6840
-5.1962,6.4713
-4.3099,6.4085
-3.9121,6.3007
-3.5560,6.0054
-3.3405,5.4081
-3.4683,4.6783
-3.7406,4.0047
-3.8525,4.4365
-4.7071,3.9608
-4.4702,3.6418
-4.5547,3.7582
-3.5474,3.5140
-3.2380,3.5063
-2.9148,3.3441
-2.8688,3.8265
-3.1784,3.9556
-3.6379,3.8359
-3.7241,3.5422
-3.5664,3.5451
-3.3779,3.1176
-3.0808,3.2167
-2.8768,3.5811
-2.9831,3.3607
-2.8606,3.5896
-3.5555,3.3895
-3.7427,2.9477
-3.4338,2.6939
-3.3095,2.3240
-3.4310,2.2694
-2.8731,2.2034
-1.7629,1.9260
-0.6328,1.7983
-0.2218,1.8240
0.3611,2.1780
0.5976,1.7005
0.2020,2.0008
0.6904,1.8592
0.0829,2.1385
0.0097,2.0801
0.7706,2.1151
1.1320,2.2139
1.3168,1.9012
1.3543,1.8745
1.1941,2.2813
1.2462,2.0835
1.3543,1.9334
1.6849,2.0955
1.0040,2.4496
1.3660,2.4190
0.9905,2.5389
1.0017,2.5310
1.7225,2.2429
1.2805,2.5411
1.8180,2.3242
1.4717,2.4572
1.5565,2.7158
1.4423,2.7160
0.5653,3.4807
1.5093,3.2780
1.9269,2.7795
2.0753,2.4131
1.7337,3.1877
1.8193,3.1075
2.3189,2.9922
1.9973,3.2638
1.5611,3.4388
1.1875,3.4809
1.8698,3.4826
1.4142,3.8897
1.1342,3.8081
2.0297,3.4171
2.0492,3.9963
2.1527,3.5392
2.3072,3.6639
2.2014,4.1988
2.7137,3.4973
2.0549,4.4741
2.3920,3.5559
3.1683,3.2710
2.6927,3.5721
1.5786,4.3816
1.8981,4.5551
2.0436,4.3393
2.2919,4.3025
2.0383,4.5739
2.1542,4.9526
1.6713,5.1870
2.9242,4.6373
2.5384,4.8059
2.3974,4.6273
2.7553,4.7979
2.7550,4.7554
2.8720,4.6772
3.3169,5.1843
3.2803,5.2229
2.8914,5.0918
3.1276,5.3860
2.0466,5.5634
3.2351,4.8621
3.4824,4.9382
3.5646,4.9039
3.0009,5.3043
4.1149,4.6703
4.2533,4.7558
3.2703,5.4107
2.6683,5.4217
3.1200,5.9011
2.6909,6.2241
2.6914,6.2666
4.3164,5.3511
3.5074,6.1648
3.6471,5.4911
3.1433,6.4064
2.7005,5.6162
3.1809,5.8082
3.5792,5.5916
3.0753,5.8016
3.4512,6.1972
3.7280,6.1797
3.5659,5.7665
3.6733,6.0780
3.5698,6.7037
3.5583,6.5253
3.7172,6.1554
3.5970,6.2427
3.9203,6.3592
3.2974,6.2925
3.4853,6.4711
4.1349,6.6131
3.2573,6.2653
3.7763,6.8610
4.3606,6.7896
4.5490,6.5362
3.0792,7.0871
3.2456,6.3233
3.5182,7.1670
3.9540,6.9123
3.8230,6.5381
3.7390,6.8163
3.9975,6.7052
3.5266,6.7785
4.8712,6.6809
5.5736,6.3438
4.9516,6.2998
4.8532,6.7384
4.6339,6.8724
4.5503,6.8531
3.9956,7.2163
5.0299,7.1697
4.4567,7.9726
4.2114,7.2176
4.3737,7.5494
4.1786,7.6548
4.5467,7.6123
4.5763,7.2092
4.4198,7.3308
4.9258,7.3223
4.3987,7.2127
5.3860,6.3651
4.8143,6.2585
4.8734,7.0578
4.2532,7.2226
5.1115,6.8600
5.2285,7.3502
5.3168,8.0486
4.9159,7.9850
4.9785,7.3926
4.7040,8.2706
5.2048,8.0671
5.0505,7.4411
5.7049,7.1076
4.9733,7.6760
5.7130,7.0873
5.5815,6.9195
4.7278,7.2469
5.9548,7.4161
5.5924,7.7934
5.1069,7.5623
5.8268,8.2333
5.0929,7.3874
5.4128,7.2516
5.3549,8.1153
4.9327,7.6305
5.3911,7.8914
5.1871,7.9846
5.2201,8.2299
6.0185,7.7328
5.5304,7.9212
5.4633,7.8630
6.0076,7.9999
5.3438,7.6801
4.9843,8.3247
5.3178,8.4842
5.7787,8.1394
6.1627,8.0958
6.0285,8.5164
6.7335,8.2962
6.3938,7.3989
6.2383,7.7569
7.0208,8.1851
6.7175,7.9984
6.2310,7.6353
6.5564,7.3005
5.9643,8.4820
6.0719,8.2985
5.9571,8.1527
6.2704,7.9142
6.5679,8.1479
6.8642,9.1481
6.4782,8.0610
7.0696,8.0810
7.0930,7.6972
7.2562,7.6894
7.4378,7.2881
6.5108,7.3424
6.5582,7.3532
6.9023,8.3070
6.3981,8.7021
6.4857,8.2063
6.4167,7.4197
6.9814,6.9749
6.6397,7.0465
7.5165,7.6609
6.9725,8.0187
7.0298,8.3096
7.6747,8.0895
7.1908,7.6448
6.7103,7.6484
7.2155,6.8225
7.7388,6.9465
7.0009,6.6692
6.9885,7.8893
6.9301,8.2451
6.6106,8.2488
7.6458,8.9050
7.0632,8.9489
7.7988,8.0832
7.7942,8.0335
7.5828,7.6267
7.4015,7.9852
7.3617,7.1890
8.2543,6.5285
7.5515,7.0771
7.8005,7.5829
8.0893,7.4641
7.4915,7.4121
7.4990,7.1948
7.6787,7.6743
8.2947,7.2098
8.2965,7.7771
7.9713,8.0020
7.5389,7.8555
7.5449,7.2131
7.9800,7.2775
7.1716,6.8316
7.9799,6.2246
8.2443,6.1045
8.1380,6.8277
8.1617,7.2581
7.9582,7.3242
8.6596,7.3427
8.1800,7.6449
8.4590,6.5216
8.4201,6.7974
8.8480,7.0941
7.9766,7.7527
8.4832,7.1363
8.9160,7.0083
8.6075,6.5292
8.5466,7.3009
8.2892,7.7746
8.4244,7.5959
8.2481,7.3070
8.7702,6.9273
8.2006,6.5007
9.3572,6.6093
9.4763,6.7825
9.2626,6.9475
8.6295,7.5349
8.3825,7.2779
8.3781,7.2158
