estimatedX,estimatedY
-0.8361,2.9578
-1.3513,3.5083
-1.7044,2.0268
-2.0466,1.1179
-2.4705,1.4718
-1.5818,2.0227
-2.1522,1.9485
-1.3005,1.5848
0.0015,0.8288
0.3497,-0.0656
0.5397,-0.6080
-0.4386,-0.6470
0.4603,-0.2819
0.0464,-0.2374
-0.2267,1.4241
-0.1215,0.5397
-0.2367,-0.3425
-1.1822,0.5631
-0.0059,0.2976
0.6011,0.3144
0.5365,-0.1932
0.0549,0.0417
0.3188,0.6047
0.0542,0.2805
0.1162,0.7202
-0.2984,1.1736
0.1516,1.2114
0.6746,0.7133
0.2202,0.8618
0.3387,0.4006
1.8077,-0.3187
0.9237,-0.0943
0.9466,-0.4340
0.5883,-0.5638
0.7536,-0.4342
0.8823,0.3887
0.0111,0.1004
0.3419,0.5627
0.0835,0.6663
0.6029,0.5276
1.1567,0.3483
0.9679,1.0839
0.1817,0.3604
0.0308,1.5016
0.4219,2.0338
0.0152,1.7082
0.5209,2.5413
0.5431,2.4904
0.5194,2.3041
0.5532,1.2965
0.7432,1.7634
1.1884,2.0199
1.5509,0.2923
1.4542,0.3156
1.3501,1.6890
0.9419,2.1557
0.5163,2.3093
0.3783,1.9057
0.9314,2.2539
1.5445,1.7233
1.6623,2.3233
1.5138,2.4484
0.9148,1.8237
1.3739,1.7044
1.5647,1.8429
1.5089,2.6197
0.9976,2.4814
1.0937,3.3480
0.7723,3.3423
1.1040,2.5771
0.4425,3.4212
1.3238,2.8996
2.0027,2.8484
1.5147,3.2410
1.4058,2.5353
1.0813,3.4493
1.1942,3.7544
1.9587,2.6090
2.5963,3.1460
2.1949,2.4875
1.7109,2.6068
1.6598,2.6722
1.7551,2.5897
1.2812,3.1474
1.7858,4.0425
1.3223,3.4930
2.1931,4.2003
1.9491,4.4327
1.7081,2.7807
2.0351,3.4017
2.3235,3.9862
2.4241,4.8418
3.1070,4.7984
2.3898,3.8081
1.7554,4.4490
1.4467,3.7090
2.6596,3.3857
3.3400,3.6478
1.9974,3.9819
1.7546,4.2173
2.1069,4.3310
2.6287,4.5125
2.8006,4.5506
1.8796,4.8953
2.0660,5.3993
2.0004,4.8218
2.3836,4.3216
2.7333,4.3401
2.3151,4.5372
2.7862,4.6966
2.4580,5.0115
3.0807,5.7677
3.6710,5.7181
3.7310,5.7526
3.5197,5.8963
2.9568,5.1211
2.8462,4.4540
3.1948,4.2616
3.6050,4.5840
2.8386,4.6374
2.7990,4.5291
3.1306,4.6856
3.4170,5.0163
2.3621,5.1637
2.5928,5.4398
3.1026,6.5012
3.1018,7.0076
3.4882,6.1796
3.4283,5.9053
3.0488,6.0902
2.8855,6.3436
3.4247,5.3161
3.0663,4.9179
3.2717,5.6117
2.9917,5.6803
2.8983,5.2722
2.9951,6.5113
3.9250,5.7385
3.4640,6.5491
4.0166,6.5669
3.8867,6.9427
3.9355,6.3343
3.7548,6.0330
3.3838,6.6081
3.7964,6.5061
3.1622,6.7167
3.7063,6.8999
3.6537,7.1182
4.4575,7.1991
3.6037,6.6111
4.0304,6.4574
4.3159,6.8009
3.4238,6.6994
2.8711,6.8522
4.0457,6.8243
4.6527,7.2859
4.5845,7.3868
3.9347,7.0667
4.2063,6.8187
4.3640,7.1445
4.6358,5.9093
4.6544,5.8297
4.8836,6.8042
4.7353,7.2959
4.7511,7.0259
4.2814,7.3670
5.0973,7.4194
5.6608,7.5480
4.2559,7.6631
4.3020,7.6422
4.4076,7.7985
4.5078,7.5844
3.9976,7.5864
4.7844,7.6664
5.0980,7.8808
4.2150,7.2534
4.5590,6.9191
4.8678,5.8254
4.6465,6.7766
3.8111,6.9173
4.3086,7.1586
4.7134,6.9307
5.3703,7.9197
5.3782,7.5575
4.8397,7.3544
4.7246,7.9054
5.1187,8.4642
5.8271,7.8103
5.4606,7.7714
5.6279,7.3312
5.5070,7.3882
5.9410,7.3511
5.7064,6.3920
5.2712,6.9744
5.7280,7.4743
5.3754,8.2654
5.3416,8.3296
5.2420,7.5879
5.5936,7.5670
5.9181,7.8493
5.2878,7.8280
6.0689,8.2039
5.6141,7.7747
5.1297,7.8843
5.7510,8.1039
5.2949,7.8299
5.2374,7.5210
5.1127,7.8974
5.9683,7.5529
5.2136,7.8799
5.9654,8.7260
5.9748,8.0668
5.4692,7.6699
6.0118,8.0044
6.3907,8.6177
6.4770,7.8842
7.0868,7.2139
6.6289,8.4705
6.5710,7.2308
5.9766,7.1897
5.3983,6.7282
5.8087,7.8443
5.6983,7.2306
5.3303,8.2701
5.9650,8.3527
6.0586,8.3849
6.5739,8.5864
6.0727,7.4704
5.9869,7.8264
6.8567,7.7947
6.8546,7.7725
7.1577,6.8250
6.6286,6.9795
6.5185,7.4327
6.4276,8.0233
6.6298,8.4538
6.7983,8.1636
6.9734,7.0376
7.0564,6.5394
6.4516,6.8167
6.9169,7.2777
7.0337,7.8011
7.1200,8.2751
7.4339,8.3356
7.7650,7.7812
7.1741,8.4956
7.6263,7.4806
8.1023,7.9914
7.6681,7.2806
7.4092,7.6524
6.4081,8.4677
6.4035,8.1920
6.4064,8.4828
7.2115,8.5051
6.8880,7.4953
7.5949,7.6052
7.0774,7.8454
7.5294,7.5443
7.4427,7.3688
7.6000,7.5776
7.8263,6.9486
7.7568,7.2668
8.4138,7.0941
7.7696,6.8406
7.6122,7.4736
7.4246,7.5976
7.6840,7.7305
8.2156,7.7300
7.9604,7.3536
7.2454,6.9868
7.1909,7.1430
7.6840,7.0957
7.5634,7.2491
7.4364,6.4559
7.3737,5.7092
7.8598,6.3181
8.0943,7.0038
7.9880,6.8364
7.9848,7.0953
7.8586,7.5237
8.1964,6.7154
8.7253,6.6643
7.5528,6.4159
8.5426,6.7770
8.1511,7.3649
8.8417,7.0168
8.3811,6.4413
7.7690,7.2154
7.8935,7.4087
7.7534,7.6826
7.8673,6.9174
8.4754,7.3358
8.9016,6.1718
8.9348,6.9146
9.6308,6.7112
9.4149,7.0504
8.9091,7.2311
8.5519,7.2977
8.3579,6.4986
8.5586,7.0459
8.1739,6.7107
8.1883,6.7216
8.8318,5.4917
8.7493,5.8634
8.7462,6.1387
9.4878,6.9490
8.9996,6.4488
9.1251,6.3196
8.7887,5.8840
8.8784,6.6238
9.4573,6.2516
9.3218,6.6619
8.4225,6.0813
9.2771,6.3451
9.2237,6.3008
9.7723,6.2028
9.7390,7.0401
9.5632,7.1356
8.9860,6.4695
9.5027,5.7317
9.4256,6.0181
9.4617,6.2405
9.8736,5.9284
9.1199,6.4980
9.4678,6.6145
9.4918,5.5597
9.7896,5.9687
9.5493,5.8648
9.5322,5.2991
10.1802,5.7997
9.5232,5.6790
9.9104,5.5087
9.9185,5.3371
10.1740,5.0550
10.8549,5.8407
9.9343,5.3526
9.5911,5.6331
9.6283,5.4546
9.6545,4.8295
9.9780,5.7337
10.6685,6.1408
9.9315,5.8507
9.6802,5.4665
10.6952,5.1749
10.6854,5.8838
10.5945,5.3829
10.3611,5.1236
9.7411,4.4718
9.5861,4.6228
9.3717,4.2771
9.9043,4.8950
10.1957,4.9854
10.6996,5.2850
10.6569,5.0902
10.0935,4.4782
10.4871,5.7336
10.6526,4.5495
10.4026,5.7251
11.2239,5.3990
10.8289,4.9740
10.9099,5.3021
10.8868,5.1762
10.5096,4.9059
10.9870,4.5683
11.4393,4.1627
11.2585,4.1916
11.3248,3.9364
11.1989,4.6654
11.3699,4.5485
11.0203,4.6337
11.2220,4.2185
10.9233,4.4627
11.3411,4.0024
11.5193,4.5292
11.8815,4.2234
12.1557,4.4770
12.2136,3.8612
11.6768,3.8667
11.3876,3.8202
11.9044,4.0486
11.6625,3.2618
11.9825,3.6801
12.4419,2.8805
12.1758,3.8303
12.1400,3.3048
11.9860,3.9852
11.6699,3.9361
11.2363,3.6904
11.5072,4.0811
11.9629,4.5627
11.8745,4.8153
11.4663,4.4672
11.3223,4.5236
11.9763,3.2834
11.7519,3.3850
11.8565,3.0984
11.7016,3.0523
12.4550,2.9670
12.7435,3.3694
12.6481,3.6099
11.7442,3.9365
11.8699,3.2899
12.0058,3.4583
12.1720,2.7396
12.4947,2.9881
12.6274,3.1213
12.1978,2.8694
12.4114,3.4226
12.2390,2.6531
12.9119,2.7966
13.1927,3.5444
13.0755,3.4629
12.8999,4.0126
12.8228,4.0789
12.2334,3.1589
12.1731,3.3231
12.8098,2.9133
12.4261,2.9510
12.8608,2.9129
12.8174,2.0352
12.9482,2.8305
13.1554,3.8276
13.6102,3.4781
13.6740,3.0082
12.9814,3.1536
13.4653,3.1876
13.2705,3.0271
13.0759,3.4649
13.6412,3.2413
12.7232,2.9857
13.7824,3.5320
13.1371,3.1365
13.1507,3.4010
13.0410,3.0481
13.1082,3.2556
12.8201,3.2318
13.4219,1.9589
13.5669,1.5182
13.5221,2.5247
13.2024,2.6915
13.3263,2.8113
13.8074,2.8761
14.0703,2.4701
14.1345,2.5588
13.5795,2.4876
13.8789,2.0159
13.5087,2.4748
13.5228,1.6513
13.7798,2.7538
14.0621,3.0227
13.5623,2.6436
13.7297,2.5342
13.9951,2.0990
14.1530,2.4513
14.1540,2.6963
14.4703,3.1823
13.9742,3.1623
13.7004,2.7417
13.6244,2.4903
14.3388,2.9358
14.4861,3.3236
14.0323,2.5019
14.0780,2.2333
14.4927,2.9546
14.2485,2.4982
14.4363,2.5093
14.2219,2.7742
14.4629,2.7111
14.1219,2.2002
14.0332,2.0746
14.3058,2.0268
14.6879,2.7952
14.0215,1.8400
14.4691,2.0195
14.7622,1.8878
14.6236,1.7025
14.8172,2.4649
14.4268,1.6575
14.6001,2.4874
14.9577,2.8776
14.6205,3.0430
14.8724,2.1906
14.7863,2.1617
14.8516,2.1412
14.9567,1.8621
15.4372,2.5725
16.0285,3.1503
15.9513,3.0559
15.4885,2.5851
15.4232,3.5545
15.0973,2.0946
15.8469,3.0339
14.8242,2.1149
15.3569,2.7729
15.2003,2.5035
15.4235,3.3164
15.2455,2.7930
15.1597,2.6592
15.2751,2.8687
15.5194,2.4769
15.6192,2.6601
15.4971,2.2720
15.5543,2.3784
15.8444,2.9069
15.9251,3.0436
15.7599,2.4666
16.1947,3.1819
15.6118,2.1978
15.9317,3.0940
16.0675,2.6915
15.5232,2.9945
15.9801,2.7952
16.0724,3.3756
16.7565,3.5191
16.5211,3.8814
15.9243,3.0087
16.6114,3.3634
16.2920,3.3249
16.1201,3.2724
16.1505,3.0602
16.4338,2.8655
16.5286,3.3871
16.5886,3.7493
15.9166,3.0899
16.3405,3.6228
16.1233,3.4563
16.6618,3.2986
16.6589,2.8870
16.5422,3.7979
16.5325,3.0153
16.7472,3.4835
16.2697,3.3473
16.2372,3.2987
16.3889,3.5035
16.3784,3.9100
16.6506,3.5899
16.1119,3.3750
16.5597,2.8003
16.3744,2.5693
16.6629,3.3966
16.0898,3.0995
16.5483,3.0911
16.8954,3.6533
16.7350,3.5889
16.8208,2.9008
17.0980,3.6181
17.3588,3.8884
16.9832,3.7998
17.2052,4.1982
16.8595,3.9176
17.3108,4.1982
17.3541,3.8683
17.1888,4.2532
