estimatedX,estimatedY
3.2117,-0.8824
3.3053,-1.2956
3.5344,-1.2330
3.3133,-1.0344
3.8047,-1.1706
4.3447,-1.5906
4.3310,-2.6755
5.0656,-2.6033
5.5013,-2.0961
5.8523,-2.3173
5.5648,-2.2052
5.9792,-1.6193
6.4748,-2.3307
7.0858,-1.9368
7.6415,-1.9605
8.3810,-2.0274
8.6510,-2.4247
8.6063,-3.2932
9.1984,-3.0718
9.2854,-3.0919
9.2420,-2.7790
8.7162,-2.1808
8.0124,-1.8113
7.5010,-1.0971
6.4780,-0.2708
5.7216,-0.0975
4.5724,-0.5815
3.2894,-1.1869
2.1787,-0.8707
1.3058,-0.4074
0.6238,-0.2737
0.5634,-0.7183
0.3656,-0.3912
0.2224,-0.1055
0.3769,-0.0792
0.3359,0.2343
-0.0408,0.1270
0.0014,0.3107
0.3611,0.3297
0.9451,0.4566
0.8152,0.0408
0.5655,0.8703
0.4219,0.9470
0.1606,1.5411
0.4762,1.3926
0.4208,1.2279
0.5861,1.8889
0.5281,2.2025
0.4255,1.5813
0.5204,1.5240
0.5779,1.6459
0.9007,1.4297
1.7663,0.5314
1.5324,0.7550
1.0440,1.6859
0.8576,2.0402
0.2555,2.3992
0.3240,1.9366
0.9377,1.9557
1.4337,1.7453
1.5537,1.6784
1.4572,1.7779
1.5453,1.9648
1.7082,1.6426
1.6985,1.9549
1.1717,2.4078
0.8502,2.5019
1.2638,2.5735
1.1426,2.4757
1.6012,2.1099
0.8617,2.6912
1.5285,2.4649
1.4758,2.5826
0.9767,2.7428
1.2087,1.9292
0.5630,3.1481
0.8117,3.4594
1.9820,2.7834
2.5103,3.2771
2.2280,2.2053
1.7975,3.1559
1.7494,3.1755
1.9093,3.1419
1.6664,3.5654
1.4486,3.5438
1.2335,3.3480
2.1869,3.5496
1.8325,3.5075
1.8709,3.3856
1.9715,3.5767
2.0933,4.0624
1.8277,3.8887
2.0686,3.7562
2.2412,3.9547
2.0639,3.9170
2.2188,4.1397
2.9029,3.2567
3.1985,3.4069
1.9772,3.9588
1.6982,4.4307
1.7111,4.1090
2.2417,4.2002
2.2222,4.0753
1.6855,4.6510
1.5469,5.2942
1.8206,4.9336
2.4812,4.8563
2.5825,4.7348
2.6557,4.9657
2.8109,4.8756
2.5994,4.8423
2.7660,4.9244
3.3910,5.1718
3.7551,5.4019
3.1646,4.9510
2.9745,5.0677
3.0110,4.9429
3.8478,5.0496
3.5968,4.8920
2.8580,5.3366
2.9546,5.2070
3.6767,5.3760
3.5919,5.3919
2.9788,5.5812
2.8251,5.4055
2.9009,6.3095
2.5476,6.3337
3.3022,5.7294
3.5935,5.7841
3.4298,5.9638
3.3059,5.5760
3.8776,5.5322
3.6893,5.0988
3.5375,5.6317
3.3274,5.6515
2.9618,5.5449
3.8303,6.2379
4.0414,5.8183
3.2676,6.5600
3.5815,6.4049
3.2462,6.1562
3.5519,6.0203
4.0796,5.9965
3.7026,6.4590
3.8806,6.5140
3.2482,6.8899
3.5617,6.8029
3.1296,6.9182
3.5550,6.2501
3.2056,6.5868
4.2778,6.5885
4.1225,6.8597
3.3471,6.7068
3.1336,7.2586
3.9712,6.8936
4.0658,6.8982
3.9558,6.6008
3.8923,6.8024
3.9959,6.7245
4.1998,6.9642
5.0010,6.3956
5.1853,6.0007
4.8790,6.4912
4.8998,6.8075
4.7404,6.6413
4.5459,6.6741
4.5636,7.0880
5.1447,6.8127
4.7188,7.7380
4.5380,7.4839
4.5372,7.6889
4.6011,7.3510
4.3878,7.4865
4.6217,7.1931
5.0158,7.2064
4.7926,7.2679
4.5652,7.0890
5.1552,6.3194
4.4059,6.5898
4.6537,7.2045
4.7644,7.4543
4.8714,7.0951
5.3278,7.6668
5.1711,7.3962
5.1270,7.8578
4.5861,7.9213
4.9412,8.1251
5.4312,7.8791
4.7134,7.4370
5.2593,7.5755
5.2324,7.4062
5.6066,7.1548
5.5463,6.9882
5.1904,7.0263
5.8224,7.6829
5.5388,8.2658
5.5727,8.4895
5.1862,8.5681
5.5883,7.3598
5.3930,7.5382
5.0936,7.7556
5.4387,7.7237
5.6630,7.7725
5.5497,7.9202
5.9175,8.0923
5.2168,7.6853
5.6551,7.6105
5.3633,7.9292
5.7475,8.1892
4.9651,7.9763
5.3351,8.6785
5.7795,8.3928
5.0013,8.2187
6.2803,8.5034
6.3752,8.5845
6.6824,7.7640
6.4708,7.6187
6.6126,7.8882
7.1866,7.5235
6.2401,7.6161
6.0561,7.7976
6.2927,8.3990
6.2439,7.9384
5.8862,8.6769
6.1484,8.2158
5.9052,8.1179
6.8041,8.6003
6.8575,8.1728
6.3440,8.1532
7.0806,8.0372
7.0922,7.8715
7.2729,7.6684
6.9334,7.5677
6.2092,7.4851
6.3779,7.8437
6.9223,8.3155
6.9263,8.3626
7.1270,7.4322
7.0643,7.5020
6.9796,7.3493
7.1402,7.3255
7.2348,8.2162
7.0121,8.2719
7.4581,8.4496
7.4003,7.9086
6.8865,8.0820
7.3108,7.1903
7.7127,7.2839
7.5550,6.9435
7.2141,7.1655
6.3825,8.2581
6.6481,8.5331
6.5475,8.5581
7.0410,8.5931
7.4113,8.0835
7.8846,8.1609
7.4430,8.1716
7.5085,7.6526
7.7563,7.6530
7.4563,7.1931
7.8204,6.8977
7.7049,7.2883
8.3889,6.9607
7.7500,6.8529
7.9364,7.8570
7.3776,7.7739
7.6706,7.9224
8.5622,8.1132
8.1316,7.5581
8.3174,8.0944
7.4662,7.3662
7.8506,6.8877
7.6304,7.3904
7.3030,7.0174
7.8266,6.2018
8.2005,6.1351
8.2257,7.0197
8.6507,7.6111
8.7703,7.6242
8.3838,8.1653
8.1615,7.0832
8.5410,6.2291
8.3732,6.8662
8.9290,7.2526
8.1484,7.2731
8.5238,7.1890
8.6744,6.9232
8.1008,7.4185
8.2431,7.7225
8.0744,7.9605
8.3742,7.2013
8.5623,7.7429
8.8611,6.3093
9.5340,6.7467
9.5586,6.3438
9.3520,6.7734
8.7677,7.2327
8.4210,7.1248
8.5133,6.6173
8.7486,7.0967
7.9827,6.5375
7.8237,6.7313
9.2104,5.8940
8.9876,6.2947
8.9179,6.0284
9.3950,6.5883
8.8955,6.7409
8.9789,6.0860
8.9944,6.1296
8.5524,5.9796
9.2122,5.9352
9.5756,6.7333
9.2893,6.3981
9.4497,6.7055
9.2080,6.3262
9.7368,6.1906
9.4159,6.6823
9.3849,6.8249
9.0900,6.6363
9.2740,5.6053
9.5982,6.2806
9.5635,6.5559
9.9355,6.0187
9.2123,6.3812
9.0075,6.1853
9.5593,5.6577
9.8917,6.1360
9.6971,5.6678
9.8639,4.9605
9.4563,5.4711
9.6224,5.6866
9.8413,5.2906
10.0477,5.3039
10.3667,5.4385
10.4343,5.4771
10.0130,5.6995
9.4493,5.2668
10.2653,5.8913
10.2251,5.1407
10.4084,5.5986
10.4666,5.5474
9.9760,5.6721
9.6546,5.6314
10.8608,5.4807
10.4780,6.2834
10.6142,5.0863
10.1556,5.1528
10.1036,4.9206
9.9380,5.1669
9.8055,4.5296
10.5695,5.5715
10.4889,5.0536
10.8971,5.2018
10.3049,4.8554
10.3076,4.8199
10.7241,5.7046
10.7088,4.7423
10.1930,5.3833
11.4421,5.5073
10.5803,4.8094
10.4619,5.3904
10.5519,4.8086
10.3975,4.8506
11.2536,4.8506
10.8832,3.7134
11.0530,4.1252
10.7238,3.7047
10.9770,4.5284
11.2948,4.6050
11.0052,4.8856
11.1449,4.1594
11.5587,4.6311
11.6339,3.8478
11.0626,4.4163
11.8431,3.9757
11.9942,4.2875
11.6308,3.4719
11.5257,3.5563
11.2554,3.5354
11.6045,4.1232
11.3165,3.4968
12.0687,3.7404
11.5630,3.0447
11.3815,3.9112
12.0126,3.5368
11.8310,3.8512
11.7091,3.7570
11.6568,3.7333
11.7586,3.7885
11.9130,4.1998
11.8254,4.6041
11.4830,4.5190
11.4771,4.4082
11.7380,4.1087
11.6933,3.6927
11.8923,3.4203
11.8840,3.2271
12.2159,2.7507
11.8544,2.8499
12.5835,3.3807
11.8657,3.7884
12.0620,3.2882
12.0564,3.1121
