estimatedX,estimatedY
1.5158,1.3027
0.2552,2.1080
-1.2805,1.9437
-2.4179,2.7194
-3.4417,3.6502
-4.3354,3.4439
-4.8746,3.5527
-4.7173,3.1613
-4.9101,3.0826
-6.0748,3.0608
-6.5012,2.7535
-7.1276,3.4337
-6.8335,3.6472
-6.5658,4.1385
-6.0807,3.4106
-5.4772,2.8606
-3.4758,0.6531
-3.1078,0.7006
-3.3804,0.5686
-2.6127,1.0678
-1.3665,1.2095
1.6923,1.0142
2.9410,0.1389
2.8143,-0.3029
2.5170,-0.3632
1.3472,-0.1468
1.0346,0.2177
2.9164,0.8619
1.1886,0.6300
0.9681,1.1937
1.2300,0.5809
2.6600,-1.0744
2.6461,-1.7966
2.4469,0.1018
1.7080,0.7100
0.8684,0.3831
3.0021,-1.0727
2.6381,0.2951
3.3663,-0.3008
1.4034,0.0985
-0.3541,1.4374
-0.9746,1.5427
-1.5330,2.4130
-0.2282,2.6372
0.7265,0.7984
0.8985,1.3131
1.5225,1.2753
1.5841,1.8344
1.1538,1.1060
1.7201,0.6660
2.0131,2.3674
0.6578,2.0882
0.7204,0.9092
3.2530,-0.3106
3.1189,0.6526
3.3927,0.5588
3.0714,0.9861
1.7057,1.5648
-0.2691,1.7589
-1.3980,3.2224
-2.3342,3.1970
-2.5132,2.9504
-2.9016,3.1125
-2.7094,3.5354
-1.5396,4.4727
-1.0817,4.3174
-1.2235,4.3471
-1.1696,4.2042
-1.5499,4.1779
0.9784,3.2030
0.0744,3.1565
-0.8127,3.7681
-0.4789,3.1501
0.6953,2.8318
-0.0127,3.3221
0.4906,4.1486
-1.6193,5.1189
-1.8345,4.7123
0.2580,4.3256
-1.6057,4.5718
-0.8766,3.4403
2.1004,2.5827
0.0908,3.5530
-0.0428,3.6031
-1.3325,4.8684
-2.3429,4.9886
-1.6530,5.7024
-0.4547,5.4211
-0.6670,4.0300
0.4893,4.1691
1.7099,3.6136
3.6026,3.5783
5.5885,3.6766
4.7989,3.8546
3.4261,4.8733
2.3394,3.5265
2.3005,2.7549
3.3500,2.8371
3.2032,2.3437
2.0573,3.3042
1.9046,3.5993
1.9081,4.6072
1.5237,5.5245
2.1362,3.8985
2.2817,5.0112
2.5756,5.0563
2.3857,5.0327
2.3801,4.5357
2.7698,4.5424
3.4677,5.1308
2.3922,6.0546
1.5629,7.2120
3.4956,5.7794
2.4086,6.0322
1.0459,6.3253
-0.9119,6.8342
0.5335,6.9606
0.7447,6.2531
2.0338,5.3055
2.0099,5.1797
1.5031,5.2239
1.2159,4.4755
1.1032,5.5908
1.0093,5.8065
1.6836,6.6314
5.8187,4.9654
5.6554,4.8260
6.9620,4.6983
5.2376,4.8368
4.1134,5.1325
5.1185,5.0523
3.7433,5.0812
2.6704,5.1593
2.7788,5.6092
1.9795,5.4884
2.5550,6.6804
3.3015,6.8692
3.7893,7.0736
3.5575,6.2500
3.7696,7.0033
3.7555,7.1013
2.7691,7.2723
1.1924,7.5240
2.5971,7.3615
1.9175,7.4162
2.9661,6.0460
4.8397,6.1584
3.5763,6.1686
3.7416,6.7681
3.8488,6.6920
3.1493,8.1018
4.5828,7.5145
4.8591,6.6975
3.9051,6.4902
4.5555,6.9415
4.7293,7.5363
5.6581,6.7968
4.7025,7.0513
4.9011,7.8436
5.2448,6.9504
6.3869,6.3325
6.3404,5.6942
5.5024,6.7672
5.5417,6.4215
5.6495,7.7479
4.2510,7.8135
5.0930,7.3382
6.7174,6.5368
5.5749,6.8656
5.2930,6.7134
3.5654,6.9036
2.5171,8.1005
1.3317,8.8889
2.4917,9.2461
3.5573,8.6702
2.9210,8.4298
2.4096,8.0316
3.6315,8.1668
2.7656,8.6739
1.7653,7.7045
2.5202,7.9782
1.3666,8.6086
0.7111,10.3672
0.8662,10.2002
1.7480,9.1963
1.9069,8.4928
1.8380,8.3283
3.5972,9.7794
3.7419,8.8006
3.8309,8.6616
4.9981,7.9503
4.7261,7.6351
4.2269,7.0485
4.5246,7.4308
2.7187,8.2243
3.7727,7.8547
5.5921,7.8639
5.2285,7.6512
5.7199,6.6342
6.2863,5.9361
6.0761,7.3218
7.1198,6.4584
6.1574,7.2610
5.8523,8.2507
7.3135,7.7896
7.2815,6.7977
6.0034,6.8636
6.0867,7.5170
5.7176,6.8205
5.3824,7.5457
5.3266,8.3717
6.0706,7.6314
5.3515,8.5746
4.4937,8.7064
4.8655,8.0663
4.9751,7.6920
5.6169,8.1915
6.3388,8.5609
6.8677,7.6083
6.0937,6.9119
6.3466,6.2886
7.9428,6.3664
8.0482,7.1062
6.6903,7.8915
9.7644,7.3945
9.5375,6.5423
7.1113,8.1765
5.8032,8.4104
5.8491,7.7581
6.6833,7.5380
7.3475,7.0714
8.4214,5.3029
7.0233,6.7243
8.4842,6.0439
9.0523,6.1328
7.3043,7.4015
6.8010,8.5139
6.8762,8.3380
8.3834,6.2208
9.3143,6.0286
10.1125,5.8488
9.9960,6.3828
9.9797,6.1249
9.5489,6.6205
9.6248,7.2835
9.3560,7.9796
8.8438,7.5795
8.1091,7.2501
7.4695,7.7551
8.5283,7.9472
8.2229,7.4337
6.3847,6.9575
5.4938,8.8213
4.9782,9.1268
4.2835,9.1579
4.0635,10.1354
5.8264,9.4194
6.0902,9.0276
6.7676,8.3602
6.9500,6.9757
7.8873,7.0533
7.4412,8.5031
5.9048,8.3131
6.1910,7.7204
7.5739,6.9698
8.4992,7.8959
8.2562,8.3373
7.5908,7.5243
7.8147,7.6415
7.7162,7.6730
7.4065,6.9716
7.6142,7.0693
7.1980,6.6677
9.3189,5.4030
9.1548,5.3931
9.9636,5.6426
9.3837,6.4347
9.1753,6.4856
9.6077,5.9672
7.0936,7.4016
6.9409,7.5219
6.1041,7.9721
6.8434,7.6925
5.4122,8.3392
5.7511,8.7006
5.2298,8.1697
4.2309,8.1739
5.5088,9.1665
5.1551,9.3867
4.9264,8.7751
4.4965,7.8142
6.5910,8.0269
6.4032,6.8905
7.0312,6.7038
7.8982,5.4001
7.2424,6.6434
8.4142,6.7585
9.0877,6.8349
9.0544,6.8281
10.8291,6.3872
10.9421,5.6235
11.2340,4.3182
10.7351,5.0688
8.8043,5.6656
8.8879,5.9168
5.7106,7.0624
8.3794,6.3863
8.5350,5.4248
8.1429,5.7132
8.5366,6.2680
10.3676,6.3316
9.1748,6.9823
7.5981,7.9597
9.4585,6.2320
9.0845,7.4505
8.8417,6.3326
9.1634,6.8527
8.5811,6.2040
8.4810,5.6816
8.4378,5.0108
10.0353,5.0143
10.0841,5.7008
9.8856,5.6801
8.7459,5.9746
9.0635,6.2649
9.5623,5.4817
8.0684,6.3302
6.7131,5.6917
8.4465,4.9786
10.6791,4.6206
9.8001,6.3529
9.1465,6.4817
9.1642,5.9977
11.0392,5.2462
10.8821,4.9982
12.1863,4.7516
12.1343,3.9197
13.0208,5.0101
12.1636,5.5992
12.5876,5.4490
11.6567,6.0465
9.4189,5.6752
9.1485,5.7107
9.6238,6.2430
10.3181,5.1716
10.5910,4.5336
11.2374,4.7258
12.7800,4.1968
12.2360,5.4012
11.0090,4.9889
11.0494,4.9322
10.5314,5.9477
9.9438,6.5003
10.5098,5.4815
10.0467,5.3966
9.4312,6.3646
9.3010,5.7312
10.3171,5.0531
11.2997,3.9789
12.4553,3.3626
11.4810,4.1541
11.7166,4.1954
10.9191,4.6947
12.3229,4.7981
10.9095,4.6100
11.7512,4.0532
12.1539,4.0508
12.5047,3.4724
11.5494,3.6254
12.4507,3.6197
12.7854,2.4715
12.6925,3.6373
12.2253,4.3421
10.4628,3.6037
10.8634,4.1191
10.7886,5.4220
9.1529,4.9029
8.0014,5.0362
10.8104,4.7358
10.4590,4.7560
10.3915,4.2210
10.3860,3.8880
12.0221,2.8044
12.4824,2.6743
12.4956,4.3698
11.7252,4.1845
12.0922,4.1610
11.9245,4.6739
11.2984,3.9287
11.3477,4.5071
12.6578,4.6858
11.2058,4.7262
10.3975,3.7506
11.0757,3.4352
11.8651,3.0447
12.2111,2.9240
12.6243,2.6238
12.7235,2.5227
12.3089,3.9391
13.0897,4.6666
12.2777,4.9701
12.8147,3.8033
12.6612,3.7972
12.8898,3.3465
13.6083,2.7888
13.5990,3.2309
13.1696,3.0312
12.6042,2.8652
13.1506,1.8104
12.3656,2.7393
12.8916,3.7375
12.3331,3.5946
13.3028,3.4378
12.9073,3.1572
11.8760,3.8974
10.4724,4.2053
11.9156,2.8141
11.7813,3.5404
11.4759,3.5560
10.4235,3.4641
11.5307,3.9329
12.0278,3.9884
13.2359,3.1510
13.5471,3.0927
13.9811,3.3815
13.1525,2.7977
12.1625,4.2555
12.0616,5.0125
12.6535,3.8621
13.5716,3.0518
15.2761,2.7615
13.1275,2.5882
12.8166,2.6832
12.1156,3.1689
10.8359,4.2207
11.5287,3.8762
11.8083,2.3338
10.9234,3.4624
10.1362,3.7002
11.1139,3.2956
13.8508,2.6492
12.0869,2.7618
12.9725,2.6089
13.8208,2.4343
12.7617,3.2221
13.6475,3.0287
13.2500,2.8729
13.8556,2.2304
14.2135,2.2237
15.3715,2.5027
14.5002,2.2480
14.4941,2.2553
14.9103,1.8450
15.0642,2.5268
16.7525,2.6944
17.9364,3.5214
16.5969,3.4563
15.7889,2.5412
16.2124,1.9326
15.6775,2.6162
14.6638,2.2407
13.6011,1.4213
12.4895,1.7618
13.3684,2.2587
10.4747,2.7824
12.0980,2.5754
11.6967,2.6675
12.9604,2.7263
15.0402,1.6668
14.5523,1.7150
15.3372,2.4296
16.3241,1.9177
15.2437,1.0815
16.5538,1.8028
15.7214,1.8966
14.3542,2.9725
13.0142,3.7299
14.0375,3.0070
14.4973,3.0579
14.7979,2.7829
13.6197,3.8393
14.7530,2.8457
12.9396,3.3632
12.5296,3.5003
12.3774,3.6159
12.4301,3.7531
15.6052,3.6152
15.7250,1.7889
15.7584,2.3184
17.1365,1.5622
18.3672,0.3661
16.3804,0.8125
15.3158,1.8441
14.6966,2.4621
14.0124,3.0498
14.5258,3.3580
15.3401,3.1732
16.3498,2.4386
15.3101,2.9001
16.6827,1.6251
16.8387,1.3763
15.6731,2.0303
15.0053,3.4587
15.9420,3.5706
14.4503,4.7292
14.8863,5.0981
17.1926,3.7373
18.3200,3.2060
17.8418,2.8912
16.4679,2.8718
15.8327,2.7909
14.5104,2.0908
14.4859,2.7285
15.5495,1.8333
16.3060,3.2473
15.7299,1.3686
13.8966,3.7220
14.5639,3.3157
13.8290,4.6641
14.5286,3.8118
13.2463,4.1249
15.8670,4.0165
15.4022,4.5668
14.9347,3.6557
14.9621,4.0933
14.5369,3.2274
14.6399,3.3702
14.1328,2.8875
14.1949,4.1852
14.1292,4.0528
13.2019,4.3239
13.0729,4.2399
14.8962,3.8746
17.0988,3.1877
18.5424,4.0173
19.6353,4.0787
18.3481,4.0465
19.5115,3.2675
19.6383,3.0366
19.3337,3.0125
19.3909,3.5278
19.1033,3.1828
17.9597,3.2312
16.3897,2.9605
16.9161,4.3686
16.8304,5.3145
18.0820,3.5578
18.1075,2.9360
16.8677,4.2320
16.1672,4.2504
15.1517,5.7563
14.7583,5.4892
15.1986,4.5473
15.5523,4.6666
15.4888,5.3306
13.8725,4.9245
14.7273,4.2393
16.8832,3.9612
16.0448,5.2892
15.7954,6.3809
16.2100,6.7754
16.2754,5.8764
16.7162,5.4021
18.3457,4.7025
17.9670,4.3789
19.4505,4.8862
20.3710,5.2879
19.3657,5.5395
19.1158,4.8371
18.0803,5.3657
16.5900,5.1757
17.7166,4.7455
17.9385,4.1168
18.8429,5.0531
18.6467,3.8365
17.7573,3.8169
18.2101,3.4983
18.4267,5.4342
17.9180,5.8687
16.7986,7.1243
16.5142,6.8982
18.5900,5.8064
19.3709,4.4894
19.5859,4.2006
19.0935,4.7973
18.6012,6.4255
17.8864,6.3055
17.0339,6.8470
17.5953,6.9432
17.9985,8.0448
18.1886,6.9589
15.8794,6.8849
16.6852,7.7170
19.0077,6.7382
18.2775,7.6716
20.1671,6.4624
19.7958,6.7670
17.9153,6.8235
17.2589,7.7919
18.1991,6.6188
17.7012,6.5038
17.6420,7.1824
19.1010,6.7324
18.2169,6.9407
18.4581,7.5419
18.8591,5.9444
17.9437,7.1851
19.9239,7.7509
19.7631,6.7896
19.7128,7.0063
21.6193,7.1391
22.2305,7.1190
21.3607,6.9749
21.0189,8.2613
18.7809,7.5311
20.8660,8.4756
21.0549,9.3980
20.2211,7.8567
21.0969,7.4662
20.1284,7.6715
19.8418,8.6604
19.6236,8.4371
18.0313,8.1330
18.2578,8.6266
18.4509,7.8976
17.2802,8.4764
17.8474,8.7487
18.7606,8.4699
18.7576,7.9397
19.1700,8.1732
18.6479,8.6504
19.4584,8.9921
19.9232,8.6445
19.5266,7.9021
18.7804,9.2358
18.7717,9.0486
19.8526,9.8274
19.3772,9.3649
19.6006,10.4420
19.2287,11.1249
19.5664,10.6116
19.6400,10.4890
18.2301,10.6603
18.4750,9.4813
18.5765,9.5110
20.0739,8.8921
21.0126,10.2329
22.1733,11.3617
19.9794,10.6391
20.0043,10.3351
19.2407,11.4159
19.4830,9.9399
20.2045,9.9841
21.2175,9.4117
21.1187,9.4676
20.4994,9.8422
19.8812,10.3177
20.4589,9.8836
18.9902,9.6227
19.4147,9.9612
19.7477,10.7910
20.2040,10.8419
21.7033,10.2270
22.1210,11.0725
20.9990,11.5088
22.0196,11.5231
21.1400,10.8427
20.6760,11.2239
19.8978,11.4855
20.3884,11.9422
19.2697,12.0227
20.8566,11.0946
21.2671,12.0936
23.3317,11.1925
22.3281,11.0748
22.0180,11.3646
24.0224,12.1046
24.1680,11.2653
23.8543,10.4925
24.2968,11.2124
22.6987,11.3438
22.0080,11.0865
20.4235,12.1392
21.3642,12.8628
22.2874,13.0019
