estimatedX,estimatedY
4.3607,0.6909
1.5274,-0.7945
-0.5113,-0.8781
-1.1832,-1.5225
-2.3647,-2.3405
-3.1887,-3.9372
-4.6042,-4.6774
-6.2752,-5.5051
-7.9348,-6.5497
-9.5756,-8.1610
-10.4120,-10.2280
-11.9339,-12.2155
-13.6049,-13.9238
-14.3143,-15.6648
-16.0161,-16.8897
-17.5572,-18.0304
-19.1990,-19.2790
-20.8860,-20.6026
-22.8022,-21.5249
-24.6638,-22.7923
-26.9772,-23.9200
-28.6436,-25.0800
-30.7966,-25.2891
-31.8361,-26.8861
-33.3691,-27.4121
-34.8713,-28.3661
-35.8114,-29.8089
-37.0852,-30.4363
-38.5074,-31.2231
-39.8608,-31.4072
-41.4842,-31.9911
-43.3804,-32.4116
-44.6650,-32.6854
-45.9820,-32.6437
-47.8238,-31.9633
-49.8862,-31.9080
-52.2039,-32.8041
-54.4927,-33.1111
-56.8147,-33.0176
-59.4344,-32.8414
-61.8814,-33.3272
-63.8338,-34.0011
-65.6050,-34.3655
-67.5708,-34.5739
-69.3999,-34.6005
-70.8758,-35.1423
-72.1178,-35.1460
-73.8593,-34.7674
-75.1654,-34.4326
-76.6841,-33.8108
-77.9945,-34.0751
-79.4462,-33.7201
-80.1601,-32.8902
-80.2297,-33.4677
-81.5533,-32.7378
-82.8761,-31.6406
-84.2349,-30.9090
-85.3074,-30.6993
-86.2324,-30.1746
-87.5938,-29.2449
-88.7433,-28.3490
-89.6552,-28.0053
-91.2291,-27.7634
-92.5555,-27.0750
-93.8509,-27.1495
-95.4414,-26.5494
-97.0935,-26.3549
-98.7138,-26.9061
-99.9518,-26.5393
-100.6835,-26.4274
-102.0386,-25.6978
-103.6596,-24.5645
-104.5199,-23.9722
-105.5829,-23.5295
-106.7875,-22.6323
-108.2216,-21.7848
-109.3834,-21.7254
-110.6026,-20.9626
-112.2546,-20.4252
-113.3294,-19.1172
-114.6173,-17.4980
-115.7252,-16.2311
-116.3060,-14.0609
-117.1795,-13.0327
-118.4552,-11.5919
-119.4478,-10.3849
-120.0396,-10.0519
-121.4331,-9.1042
-122.7680,-7.8042
-124.5011,-6.6636
-125.9928,-5.0072
-127.3747,-4.1812
-128.2569,-2.9671
-129.7753,-1.5299
-130.6059,-0.7309
-131.4027,-0.4099
-132.4581,0.7527
-133.4175,1.2351
-134.8950,1.6261
-136.0333,2.3667
-136.8991,3.8969
-138.1542,4.7617
-139.4134,4.8615
-140.7371,6.0666
-142.3815,6.9454
-143.7501,8.1772
-144.9742,9.6566
-145.4901,10.0621
-146.2480,11.0656
-147.0524,12.3543
-147.3980,13.7499
-148.4053,14.8411
-149.4588,16.1831
-150.1008,16.9326
-150.6181,18.8301
-151.1370,20.7812
-151.9037,23.1031
-152.6290,25.0837
-153.0019,26.2503
-152.8503,27.9237
-153.0949,28.3126
-152.2793,29.0525
-151.7152,29.7144
-150.9049,30.4946
-149.7036,31.2381
-148.6433,31.8404
-147.8698,32.5803
-146.7991,32.8314
-146.1391,33.4065
-144.7622,32.9000
-143.4514,32.2293
-142.0520,31.2222
-140.6224,30.7079
-139.0178,30.0817
-137.1991,30.5677
-135.8893,30.1903
-134.1322,30.0984
-132.7054,29.8800
-131.2374,29.3233
-129.8937,28.0998
-129.3994,27.2987
-128.6688,27.2337
-127.9401,27.0520
-126.5856,26.5697
-125.7841,26.8956
-124.7162,26.6512
-124.0820,27.1153
-123.7482,27.0590
-123.2627,26.7265
-122.5941,26.4246
-122.4376,25.9326
-122.0411,26.5079
-122.2696,25.8813
-122.0930,26.4558
-122.0427,26.2864
-122.2775,26.3482
-122.5726,26.1419
-122.7041,27.0641
-122.7461,27.8105
-122.0301,28.6831
-121.8130,29.4010
-122.1578,29.9594
-122.0254,30.5402
-122.2718,32.0430
-122.3448,32.5099
-122.5355,33.7165
-122.6259,35.4074
-122.6647,36.1164
-122.0259,35.8452
-121.4849,36.5085
-121.0889,37.5730
-120.1484,39.1122
-119.7767,40.5983
-119.2016,41.8979
-118.7272,43.0673
-118.1122,44.7661
-117.5782,46.7546
-117.2660,48.6630
-117.2523,50.4617
-117.8441,51.6752
-118.2743,52.6648
-118.3545,55.0594
-118.7562,57.0228
-119.1281,58.6491
-118.9852,60.4380
-118.8262,61.6300
-118.5393,63.2677
-118.4271,64.5989
-118.2179,65.6437
-117.8376,66.8011
-117.4393,66.9454
-117.0085,67.1462
-116.3981,68.1509
-115.9091,68.2397
-115.0139,69.5424
-114.7022,70.2459
-114.4607,71.2916
-114.9016,71.5130
-115.3846,71.3974
-115.7503,72.3181
-115.6009,73.2312
-115.4529,73.9790
-115.6377,74.3183
-114.8904,74.8552
-113.8194,75.5759
-113.9691,75.4238
-113.6639,75.6400
-113.5476,75.4215
-113.4822,75.9688
-113.2527,76.6969
-113.1625,77.5154
-113.3734,78.1429
-113.6533,78.6959
-112.8192,79.7119
-112.6432,80.3770
-112.0028,80.6993
-111.2567,81.2521
-110.5875,81.7000
-109.4926,82.6092
-108.6789,82.3590
-107.5188,83.1234
-106.8546,82.6951
-105.5155,83.0065
-104.8647,83.3483
-103.0539,82.8109
-101.7980,82.4658
-100.5732,81.3447
-99.3755,80.5966
-97.0426,80.3122
-95.7936,78.9683
-94.2168,78.1106
-92.6028,77.2419
-91.4453,76.1355
-89.2779,74.9614
-87.4245,74.6222
-85.8432,73.9661
-84.3391,74.1348
-83.1852,74.0984
-81.3478,73.7921
-79.0839,73.8256
-76.7180,73.7057
-74.2883,73.6664
-72.2112,73.4275
-69.5829,73.7300
-66.9641,72.7270
-64.1199,71.3012
-61.6574,70.4175
-59.2890,68.8123
-56.4754,68.1473
-54.1583,66.3163
-51.2532,65.0263
-49.4801,63.2613
-46.9665,62.0835
-44.2664,60.7930
-41.3005,60.0024
-39.0458,58.2909
-36.4838,57.4290
-34.0041,56.5875
-31.9942,55.2935
-30.9394,53.6502
-28.7435,52.4236
-26.7100,51.9087
-24.2270,51.9226
-22.4243,50.7241
-21.2424,49.9429
-21.6257,48.2283
-19.7517,47.0977
-19.1730,45.7545
-17.0837,45.0025
-15.8613,43.4627
-15.4080,42.1156
-15.0975,41.2925
-14.1142,40.7244
-9.9588,41.2531
-9.6894,41.2576
-9.4285,41.4049
-8.6980,41.4385
-8.0041,41.5839
-7.4958,41.8228
-7.1769,41.6899
-6.8841,41.1925
-6.9167,40.9644
-7.1847,40.6897
-7.4197,39.4882
-8.5960,38.6113
-8.7551,37.3252
-9.1684,35.9583
-9.6605,34.7098
-10.1935,33.4813
-10.3541,32.4988
-10.3929,30.9299
-11.0231,29.1879
-10.9228,27.5071
-10.4404,25.5279
-10.0820,24.0211
-9.3421,22.5297
-9.3932,20.8875
-9.1985,19.2270
-9.7059,17.3350
-8.0043,15.3934
-7.2133,12.8388
-5.7852,9.8308
-3.7876,8.2848
-1.9956,7.6675
0.4257,7.0350
2.4089,6.7768
5.1512,5.6785
7.8740,4.2743
8.5471,4.4666
9.7697,4.3904
9.4173,4.0960
9.6719,4.4335
9.5570,4.3388
9.7628,5.0890
9.7445,4.7735
8.8523,6.1755
8.8115,6.6242
8.6678,6.6451
9.3011,5.8434
9.5240,6.1046
9.2292,6.4212
9.6994,6.4587
9.1234,6.3813
9.2375,6.0496
9.5337,5.6802
9.7787,5.8315
10.2332,6.2260
9.8277,5.3784
9.1646,4.9179
9.9844,6.0689
10.1216,5.3680
9.6733,5.0940
10.1690,5.2407
10.4237,5.3293
10.0691,5.6076
9.5607,5.6967
9.9943,5.7396
10.2661,5.3538
10.0627,5.1318
10.5422,5.8096
9.8786,5.9157
10.0783,5.7781
10.8945,5.3801
10.2733,6.0612
10.5947,5.1097
10.3487,5.1160
10.1056,4.9487
10.1977,5.2047
10.3130,4.6305
10.4462,4.4414
10.4282,5.4479
10.6477,4.9567
10.4854,5.1163
10.3745,4.8344
10.6812,5.1890
11.0064,5.0243
10.0194,4.5978
10.6853,5.4077
10.3586,5.1982
10.4422,4.7973
10.6061,5.2057
10.5116,5.0448
10.6467,4.7427
11.1578,4.0542
11.0654,3.9534
