estimatedX,estimatedY
6.0297,6.7093
7.8669,7.9299
9.8061,8.6232
10.5713,6.9505
12.2218,7.2602
13.4515,7.5400
14.9346,6.8882
15.5801,5.6112
16.4064,5.3311
16.8842,5.4291
16.8488,5.9284
18.0711,3.5517
19.1342,-0.5353
19.4175,-1.5656
19.7562,-2.9783
18.1752,-4.6674
18.1502,-5.9597
18.0636,-6.9883
16.7181,-8.0941
16.2454,-9.1906
16.2457,-10.4466
15.9651,-10.5176
14.7935,-12.0053
13.8555,-12.4190
12.3517,-13.0748
9.2758,-10.9424
7.8743,-10.6313
4.3955,-9.2567
2.1117,-7.9249
0.8951,-8.3034
1.2961,-7.9150
-0.6876,-8.8775
-2.2858,-7.3841
-2.3538,-4.4673
-1.5439,-3.5429
-2.7233,-0.1830
-2.0735,-1.2871
-0.5826,-0.4402
-0.4614,-0.2721
-2.6673,0.9821
-1.5979,2.3650
-0.4960,1.6954
2.0426,1.2235
1.5634,0.8921
3.5752,0.0322
2.5703,-0.1155
3.6116,0.8439
2.7664,0.1231
2.0650,0.7995
3.5190,0.7042
3.4188,1.3722
3.7981,0.4802
1.5068,2.0882
1.4562,3.3664
1.4300,3.3662
1.2401,3.4109
0.9724,6.0355
-0.0304,5.2428
0.1114,3.1784
-0.7718,3.0142
0.9226,1.4259
0.2984,1.1101
-0.3838,-0.0205
1.1046,2.4070
0.7307,3.6226
-0.5360,5.6389
0.9411,4.7777
2.5088,3.3909
1.2337,2.7361
-0.3348,1.1487
0.6202,1.5040
2.9990,3.0681
0.9429,1.2951
1.1463,1.4163
0.8334,1.3724
-0.1810,1.8136
-0.4747,5.0102
-1.5422,2.8867
-1.9493,4.5315
-0.7222,4.8420
-0.9254,4.8287
-0.0478,5.4160
0.0082,6.9575
1.0156,7.0607
-0.6573,7.7727
-1.4605,7.9448
0.1605,4.7663
-0.9409,3.1408
-1.0205,3.7346
-0.7586,2.7694
1.8337,0.1408
2.4008,-0.1234
1.3061,0.2159
1.8044,-0.3188
2.4330,2.5236
1.6041,6.3686
1.6588,7.4138
1.3362,7.8694
0.6935,8.1536
0.6998,8.8334
0.9572,7.4226
2.7987,8.3908
1.8875,5.9681
2.1433,5.2230
0.3718,4.8697
-0.4738,4.7252
-1.0000,5.3331
-1.6939,5.2194
-0.2298,5.7107
0.1369,4.4889
0.6435,4.7909
2.4489,4.7331
2.5013,4.6885
1.9927,4.8679
2.7521,3.9379
3.4991,2.5938
3.0490,2.9529
3.0201,3.1231
3.2187,5.0960
2.9306,4.7412
1.9541,3.6626
0.9869,1.4810
0.8403,4.0738
0.2860,3.6709
1.9467,2.5516
2.6274,3.2776
3.0776,3.9736
4.6556,3.3420
3.1210,4.2037
3.3585,2.7719
3.3915,4.5143
3.0900,4.7317
4.3679,5.8163
3.7083,6.6009
4.0384,7.2644
3.7880,7.2358
3.2604,7.4111
3.1971,9.0034
2.8035,10.1057
3.5449,11.4865
4.4107,11.9808
4.8676,10.2801
4.1450,9.0569
3.1049,8.6904
3.5140,8.8022
3.0811,8.9258
5.9661,8.3554
5.1642,7.8921
5.8981,9.2507
6.0330,8.6772
3.9071,7.3530
4.1046,6.6562
3.6750,6.3875
4.0183,6.0197
4.1778,6.1610
3.7132,6.2838
3.9715,5.9227
4.9901,3.8288
4.3506,3.8031
6.4505,1.0834
6.2565,1.0487
4.5353,1.1983
4.3654,3.8926
3.9889,7.2683
7.0549,6.7577
7.6068,4.8243
8.1802,4.8713
7.9570,4.4463
4.9495,6.8250
7.9463,4.0997
5.8381,3.7309
5.6232,3.7255
6.9885,4.0417
5.9347,3.5331
5.8991,6.3429
6.9839,10.8720
7.0516,11.4241
6.1371,10.9546
6.2498,12.4760
5.4887,12.1147
3.3400,10.9051
2.3635,12.1729
2.2696,11.9318
1.0387,12.5233
-0.0741,12.6231
1.8571,12.2931
1.2843,11.5980
1.9332,11.2002
-0.2531,12.4289
1.0851,14.6480
4.1115,11.5003
4.0676,11.5261
4.5397,11.8453
4.4117,9.1015
5.4420,9.2885
5.8955,8.9573
5.1097,7.6435
5.3997,7.9242
5.0758,7.0235
5.5810,6.9728
5.6333,6.5793
5.2915,6.4765
6.2446,6.7637
5.4033,9.8073
4.9611,9.7726
7.4550,7.5912
4.5603,10.4760
4.8607,8.3930
6.7307,6.1621
8.3393,5.7473
7.0537,7.1233
7.3275,6.0303
8.3412,6.6359
7.5469,8.1534
5.4581,7.5652
4.7280,7.4338
4.6581,7.7549
5.0935,8.6147
4.7313,8.5829
4.9015,9.0313
5.3148,10.2624
5.7111,11.6309
4.0456,10.4195
3.1830,10.0503
4.8333,9.9376
4.0348,9.5320
4.0056,9.6853
2.8302,9.6777
2.2064,10.3140
0.6647,10.5762
0.3312,10.2805
0.7814,9.3965
3.4470,9.6561
4.2835,10.6166
3.2136,9.7566
5.5438,8.0722
5.9169,8.0876
7.0628,7.3900
6.8482,8.0482
7.7580,7.2280
5.7100,7.0030
5.8061,8.9413
6.3018,10.0362
6.3816,10.4020
5.7082,9.1921
4.8866,12.7864
4.3812,11.4274
3.7880,11.3749
2.0156,11.2640
2.2285,11.1977
3.2742,10.3577
5.6310,8.8025
