estimatedX,estimatedY
8.3956,9.5880
10.0299,7.9041
11.4348,5.7596
12.0318,3.3024
11.8743,1.2911
11.8914,-0.3124
12.5217,-3.2149
13.2538,-6.9434
13.3377,-7.8722
12.1045,-6.3182
11.6515,-7.9064
12.2786,-8.4300
12.4930,-9.1470
12.2666,-8.8306
11.7811,-9.7082
9.5972,-9.7322
11.3657,-9.4486
7.4173,-10.6117
5.9371,-10.6755
9.5116,-8.4123
7.6465,-8.0932
7.1668,-6.8384
6.4710,-5.6591
5.5523,-4.8868
3.7442,-4.2360
3.4606,-2.1213
1.4734,-2.0215
1.1345,-0.7414
0.4202,0.7615
2.5640,1.3312
1.7357,2.4792
1.1266,2.7254
1.1959,3.3292
-1.8732,4.6005
-1.0499,5.7897
-0.7239,6.0463
0.3291,3.7664
-2.1598,4.2225
-2.9273,4.6097
-3.1957,3.5710
-3.7366,2.5448
-5.2116,4.6132
-0.0744,3.4561
0.9663,2.5239
1.1859,3.3580
-1.0627,5.3339
-3.2099,7.1887
-2.0735,4.3770
-1.9565,4.2411
1.0417,0.8835
-1.2289,1.0618
1.2690,1.5006
3.2724,1.1726
3.1725,1.3000
3.5852,0.1956
3.4164,1.0092
2.6115,2.5742
1.5751,3.9038
1.6918,0.2561
2.0518,-1.0516
2.5625,-1.7356
-0.0366,0.4568
-0.4476,0.6686
-1.6859,3.2592
1.0361,0.7914
-0.2288,2.0221
-0.4717,1.7893
0.8145,1.1144
0.1368,1.8533
0.4042,1.6000
-0.4569,4.3239
1.0927,4.9723
-2.0693,9.6132
-0.0571,7.5118
0.6820,6.5443
-0.2914,6.3785
-2.9557,6.5587
1.3887,2.4241
1.8682,1.8892
2.8683,0.5284
3.4483,2.5762
1.7134,4.5916
1.3657,5.4972
1.1307,4.9999
1.9247,4.1712
3.2946,6.0524
4.1910,3.9948
5.0692,4.4117
2.6994,4.8808
2.3526,4.2287
2.3508,3.8768
-2.6157,7.2156
1.1962,7.9080
1.1873,7.3518
1.5244,6.0605
2.4554,4.9603
2.7858,4.2278
2.8085,1.7159
5.0354,0.8383
3.4547,-0.3812
3.6617,0.0135
8.2776,0.4856
8.7537,0.3556
8.5213,0.2919
9.1571,-0.4703
8.6785,-0.0435
9.1054,-0.2638
7.7841,-0.5259
5.8154,1.1827
4.9175,2.6901
5.0327,3.6794
4.8785,4.4474
3.6198,4.5460
1.5235,5.4277
2.4638,5.5171
2.3576,6.9271
2.0835,5.7321
1.8597,6.7190
1.1106,7.2106
0.8943,7.9817
1.0931,8.0705
1.0034,7.6881
1.3747,6.5186
3.1925,4.5744
2.5192,5.1517
5.1882,3.7660
7.1584,3.3628
7.2635,1.3309
8.2712,1.5972
8.4892,1.4990
9.5629,1.3510
9.4016,1.4500
9.3559,0.2867
10.6554,-0.1707
6.1333,0.6454
6.3594,0.7752
8.1940,1.3971
7.2132,2.4262
8.6323,5.4635
8.7053,5.6004
8.3410,5.6387
9.1380,3.6482
7.5845,4.0891
7.0011,4.9047
6.4378,4.7368
6.6530,5.3905
6.0485,6.4840
6.6009,6.9503
3.8352,6.6102
3.9395,7.8498
3.8579,7.6504
3.2711,9.8511
3.8590,9.9256
4.0660,9.9612
5.6394,9.8330
6.8664,10.6294
6.9335,10.1496
6.6053,9.7420
5.1818,9.9343
3.9882,8.2561
2.2456,8.1752
3.3579,7.7224
4.3713,8.2606
2.6742,6.6830
-0.0949,6.0231
-1.2639,4.6924
-1.1853,5.3503
-1.7131,5.8387
-0.0089,7.6393
-0.2309,7.3584
0.0255,6.8770
0.0891,6.1429
0.1310,6.4598
1.4251,5.4981
2.8525,7.8247
3.3360,9.3603
1.9292,9.0473
2.9547,11.1311
1.4690,10.7009
1.8316,9.8408
1.1566,9.7228
1.3143,9.8445
0.1728,10.9837
2.3472,9.8487
3.9326,10.3688
4.2413,9.6125
3.5233,9.7216
4.5880,7.2105
5.8907,6.5134
7.1034,7.2595
8.6085,6.6695
8.2326,5.3769
8.8612,4.1525
7.6458,3.6590
7.2656,4.4965
7.7192,4.2971
7.3065,4.6721
7.7355,4.6948
8.7044,4.6943
9.3528,5.2180
9.0148,5.4251
6.4261,5.3826
5.7276,5.6180
6.3234,5.4872
7.1898,5.1498
7.8426,5.5524
7.8652,5.3489
8.0200,4.2845
8.2249,6.8684
8.0600,6.8079
8.1113,4.8696
8.3743,5.1186
6.9893,6.1310
6.9309,6.7738
5.9065,9.1127
6.9479,7.6685
5.6189,7.7252
4.5327,8.9099
4.7858,10.0675
5.1109,9.2319
7.5336,6.8271
5.9821,5.3547
6.3558,7.9012
6.6638,8.7209
7.8612,8.2286
5.7348,8.1309
5.6025,7.9161
3.0073,9.5401
4.5793,7.9420
4.8138,5.9475
4.2403,9.6171
6.9691,8.4772
7.0788,8.7825
6.6150,8.4998
7.3079,7.4805
9.4989,8.2609
9.1550,8.5219
6.2424,8.2918
7.5476,8.4368
7.3738,8.0087
8.1691,7.5052
8.9937,9.2896
9.7083,9.5792
8.5489,9.9951
8.6959,8.5034
7.4076,8.2709
6.9387,8.0359
8.1152,7.1041
9.0736,6.4385
7.3832,5.7178
8.6385,4.9283
8.7954,4.9769
7.8646,5.2433
9.0400,5.8188
9.8593,6.9547
8.3598,7.7308
8.1951,7.4240
7.2125,7.1943
8.3391,7.6411
8.0383,7.8068
8.7260,5.3313
8.4727,6.7238
8.4363,6.5406
7.4530,6.1578
7.1834,7.0044
8.2431,6.0490
10.0020,6.9887
9.5993,8.9382
9.3352,7.7547
8.7318,8.9543
8.9430,9.3687
7.6273,8.2615
7.6106,7.5248
7.7356,7.8341
6.8143,8.6654
8.6860,8.4264
9.7069,8.2372
9.1230,7.5646
10.1379,7.2200
10.3477,6.5995
9.2436,6.4019
7.8929,6.2421
8.1684,4.2038
8.0246,6.0253
10.6906,5.1855
8.5662,5.8460
7.1216,5.5424
8.3013,4.5240
9.3429,4.8180
11.7381,3.0852
13.9979,3.2080
14.4127,2.0267
13.1341,1.1695
13.1067,2.1709
14.0814,0.9381
10.3422,2.8594
10.1782,4.2375
9.4674,4.8710
9.2381,5.5073
8.0792,6.7760
7.0022,8.9877
6.9270,10.0456
6.9921,11.1718
10.6846,8.2016
10.9737,7.0416
11.1231,6.8807
11.3454,6.1968
11.7974,5.8356
12.1373,5.4529
13.1189,4.3383
12.0093,4.4121
11.2076,3.6620
10.3657,4.1974
8.4506,6.2306
7.7398,5.8364
10.5905,5.6163
8.6449,5.2704
7.4483,6.7467
7.1871,7.6131
6.8121,8.1620
5.6154,10.0957
5.6876,9.3808
7.6370,7.8986
7.1910,8.4938
7.4091,7.9350
9.3776,6.0759
10.5609,6.4299
10.9148,5.7744
11.1799,5.4995
13.5206,4.8832
11.3191,5.1351
10.5755,5.7027
10.0790,5.2624
9.1194,5.1154
9.0229,6.6315
9.0889,8.4178
11.5108,6.9999
11.5383,4.7206
12.3202,4.2157
11.2382,3.5397
10.1508,5.2830
8.9927,4.3204
8.6981,5.2381
9.0658,5.3463
9.0047,7.8272
7.9810,7.9749
8.4361,9.7240
11.3442,6.4827
11.2847,6.6074
13.3534,4.8318
13.1718,5.2318
10.9492,4.6531
10.4601,3.6744
10.4751,3.7013
9.7152,2.1729
10.3586,2.3809
11.7054,3.4476
11.2846,4.7160
11.2617,5.4667
11.7487,5.3513
10.8445,5.1293
10.5817,4.8588
10.5801,4.9493
9.6912,6.3382
9.5090,6.3222
8.3582,7.1144
9.3076,7.5025
11.9933,4.9389
13.2876,3.2274
14.1474,2.4618
13.0639,1.6231
12.0007,2.8495
12.4573,3.3381
11.3932,6.3248
11.1846,7.0922
12.1420,7.2371
11.7126,7.5504
9.3139,7.7596
8.2670,7.0353
7.6014,6.4852
