#####################################################################
# Alchemist log file - simulation started at: 2026-01-29T16:54+0000 #
#####################################################################
#
# numberOfNeighbors = 1, seed = 6.0
#
# The columns have the following meaning: 
# time PositionX[mean] PositionY[mean] 
0.0 NaN NaN
0.011559271615065425 NaN NaN
1.0115592716150654 0.00 0.0
2.0115592716150656 0.00100 0.0019999999775
3.0115592716150656 0.00297 0.005939999410543381
4.011559271615066 0.00588 0.011761795423706877
5.011559271615066 0.00970 0.019408925436444752
6.011559271615066 0.0144 0.02882661024854933
7.011559271615066 0.0200 0.03996169780588868
8.011559271615067 0.0264 0.0527626078489383
9.011559271615067 0.0336 0.06717927761090564
10.011559271615067 0.0416 0.08316310870093013
11.011559271615067 0.0503 0.10066691528045302
12.011559271615067 0.0598 0.11964487361696408
13.011559271615067 0.0700 0.14005247307856197
14.011559271615067 0.0809 0.16184646861476526
15.011559271615067 0.0925 0.18498483475347216
16.011559271615067 0.105 0.20942672113060867
17.011559271615067 0.118 0.23513240955757905
18.011559271615067 0.131 0.26206327262191276
19.011559271615067 0.145 0.2901817338082891
20.011559271615067 0.160 0.3194512291202367
21.011559271615067 0.175 0.34983617017708685
22.011559271615067 0.191 0.3813019087560638
23.011559271615067 0.207 0.413814702745603
24.011559271615067 0.224 0.4473416834729694
25.011559271615067 0.241 0.48185082436691984
26.011559271615067 0.259 0.5173109109144141
27.011559271615067 0.277 0.5536915118691512
28.011559271615067 0.296 0.5909629516689263
29.011559271615067 0.315 0.6290962840183951
30.011559271615067 0.334 0.6680632665937559
31.011559271615067 0.354 0.7078363368260501
32.01155927161507 0.375 0.7483885887202107
33.01155927161507 0.396 0.7896937506676103
34.01155927161507 0.417 0.8317261642106353
35.01155927161507 0.438 0.8744607637187344
36.01155927161507 0.460 0.9178730569364015
37.01155927161507 0.482 0.9619391063646577
38.01155927161507 0.505 1.0066355114387642
39.01155927161507 0.528 1.051939391466109
40.01155927161507 0.551 1.097828369289462
41.01155927161507 0.574 1.1442805556420506
42.01155927161507 0.598 1.1912745341621918
43.01155927161507 0.622 1.2387893470364892
44.01155927161507 0.646 1.2868044812418689
45.01155927161507 0.671 1.3352998553579847
46.01155927161507 0.696 1.3842558069227584
47.01155927161507 0.721 1.4336530803050238
48.01155927161507 0.746 1.4834728150694318
49.01155927161507 0.772 1.5336965348099199
50.01155927161507 0.798 1.5843061364291648
51.01155927161507 0.824 1.6352838798425253
52.01155927161507 0.850 1.6866123780860196
53.01155927161507 0.877 1.7382745878088932
54.01155927161507 0.903 1.790253800132306
55.01155927161507 0.930 1.8425336318565924
56.01155927161507 0.957 1.8950980170004472
57.01155927161507 0.985 1.9479311986562469
58.01155927161507 1.01 2.0010177211465274
59.01155927161507 1.04 2.0543424224674327
60.01155927161507 1.07 2.1078904270056835
61.01155927161507 1.10 2.161647138516333
62.01155927161507 1.12 2.215598233349253
63.01155927161507 1.15 2.269729653912938
64.01155927161507 1.18 2.324027602364814
65.01155927161507 1.21 2.378478534517849
66.01155927161507 1.24 2.433069153953773
67.01155927161507 1.27 2.4877864063337776
68.01155927161507 1.30 2.542617473898023
69.01155927161507 1.32 2.59754977014578
70.01155927161507 1.35 2.652570934688454
71.01155927161507 1.38 2.7076688282681687
72.01155927161507 1.41 2.7628315279349724
73.01155927161507 1.44 2.8180473223761213
74.01155927161507 1.47 2.8733047073912235
75.01155927161507 1.50 2.928592381507371
76.01155927161507 1.53 2.9838992417287065
77.01155927161507 1.56 3.0392143794151516
78.01155927161507 1.59 3.0945270762853125
79.01155927161507 1.62 3.149826800538838
80.01155927161507 1.65 3.2051032030937474
81.01155927161507 1.68 3.260346113934486
82.01155927161507 1.71 3.3155455385666683
83.01155927161507 1.74 3.370691654574699
84.01155927161507 1.77 3.4257748082786224
85.01155927161507 1.81 3.480785511486765
86.01155927161507 1.84 3.535714438340882
87.01155927161507 1.87 3.59055242225069
88.01155927161507 1.90 3.645290452914813
89.01155927161507 1.93 3.6999196734253177
90.01155927161507 1.96 3.754431377453137
91.01155927161507 1.99 3.8088170065118065
92.01155927161507 2.02 3.863068147297079
93.01155927161507 2.05 3.917176529100038
94.01155927161507 2.09 3.971134021291505
95.01155927161507 2.12 4.024932630875562
96.01155927161507 2.15 4.0785645001101685
97.01155927161507 2.18 4.132021904192875
98.01155927161507 2.21 4.18529724900977
99.01155927161507 2.24 4.238383068945828
100.01155927161507 2.28 4.291272024754932
101.01155927161507 2.31 4.343956901487891
102.01155927161507 2.34 4.396430606476846
103.01155927161507 2.37 4.448686167374504
104.01155927161507 2.40 4.500716730246712
105.01155927161507 2.43 4.552515557716923
106.01155927161507 2.47 4.6040760271611685
107.01155927161507 2.50 4.655391628952186
108.01155927161507 2.53 4.706455964751387
109.01155927161507 2.56 4.75726274584743
110.01155927161507 2.59 4.807805791540154
111.01155927161507 2.63 4.858079027568709
