#####################################################################
# Alchemist log file - simulation started at: 2026-01-29T16:56+0000 #
#####################################################################
#
# numberOfNeighbors = 4, seed = 8.0
#
# The columns have the following meaning: 
# time PositionX[mean] PositionY[mean] 
0.0 NaN NaN
0.04907732347988025 NaN NaN
1.0490773234798803 0.00 0.0
2.0490773234798803 0.00100 0.0019999999775
3.0490773234798803 0.00297 0.005939999410543381
4.04907732347988 0.00588 0.011761795423706877
5.04907732347988 0.00970 0.019408925436444752
6.04907732347988 0.0144 0.02882661024854933
7.04907732347988 0.0200 0.03996169780588868
8.04907732347988 0.0264 0.0527626078489383
9.04907732347988 0.0336 0.06717927761090564
10.04907732347988 0.0416 0.08316310870093013
11.04907732347988 0.0503 0.10066691528045302
12.04907732347988 0.0598 0.11964487361696408
13.04907732347988 0.0700 0.14005247307856197
14.04907732347988 0.0809 0.16184646861476526
15.04907732347988 0.0925 0.18498483475347216
16.049077323479878 0.105 0.20942672113060867
17.049077323479878 0.118 0.23513240955757905
18.049077323479878 0.131 0.26206327262191276
19.049077323479878 0.145 0.2901817338082891
20.049077323479878 0.160 0.3194512291202367
21.049077323479878 0.175 0.34983617017708685
22.049077323479878 0.191 0.3813019087560638
23.049077323479878 0.207 0.413814702745603
24.049077323479878 0.224 0.4473416834729694
25.049077323479878 0.241 0.48185082436691984
26.049077323479878 0.259 0.5173109109144141
27.049077323479878 0.277 0.5536915118691512
28.049077323479878 0.296 0.5909629516689263
29.049077323479878 0.315 0.6290962840183951
30.049077323479878 0.334 0.6680632665937559
31.049077323479878 0.354 0.7078363368260501
32.04907732347988 0.375 0.7483885887202107
33.04907732347988 0.396 0.7896937506676103
34.04907732347988 0.417 0.8317261642106353
35.04907732347988 0.438 0.8744607637187344
36.04907732347988 0.460 0.9178730569364015
37.04907732347988 0.482 0.9619391063646577
38.04907732347988 0.505 1.0066355114387642
39.04907732347988 0.528 1.051939391466109
40.04907732347988 0.551 1.097828369289462
41.04907732347988 0.574 1.1442805556420506
