estimatedX,estimatedY
3.0097,1.5199
3.8657,0.4394
4.6481,-0.5986
5.4442,-1.8396
5.4021,-3.1267
5.8498,-4.1537
6.3965,-5.2608
6.1079,-6.3657
6.3583,-8.2669
5.5306,-4.4869
2.4040,-3.3497
2.6050,-3.2020
3.2340,-2.8332
3.6223,-2.8287
3.9657,-1.8977
3.6217,-2.3177
5.0007,-1.0116
2.4641,0.8101
0.0544,0.4166
-0.1655,0.9849
-0.6816,1.3284
-0.9619,1.9667
-0.6954,0.6965
-0.8387,0.6843
-0.8273,1.0774
-1.4036,0.2014
-0.4547,0.1696
-0.2871,-0.4531
-0.5711,-0.8816
-0.2292,-1.2421
-0.0332,-1.5348
-0.1631,-1.9791
-0.3522,-0.9660
1.1736,-0.6008
2.4079,-0.5192
2.3054,0.0778
2.2748,0.0803
3.5931,0.7997
0.0192,1.0935
-0.6430,0.7596
-1.1101,1.3502
-1.8190,1.4022
-1.0314,0.9946
-0.4517,1.5383
0.0630,2.0538
-0.3314,1.9112
0.2874,2.1289
1.1515,0.5543
2.2045,0.1052
3.1988,0.3739
2.4127,-0.7212
1.0405,1.1331
0.9972,-0.2126
1.7123,1.6692
2.5637,1.4637
2.9734,1.8460
1.8796,1.2229
2.0644,0.0764
1.9275,-1.2012
-0.5185,0.8900
1.5923,0.7232
1.6637,0.6070
1.0174,1.3388
1.7796,1.9106
1.0825,2.6172
0.6693,3.1995
0.6805,2.9444
0.3376,3.5777
-0.0392,3.2873
-0.0879,3.8195
-1.8772,5.3351
0.9470,5.3604
0.4201,2.7585
1.8080,1.5179
2.2280,1.2876
2.5943,0.7566
1.2905,1.5446
-0.0445,2.2027
-1.9959,2.9495
-0.4858,3.5564
-1.0139,5.1924
-1.5272,6.4989
-0.7108,8.3539
2.4893,2.8253
2.8280,2.3093
1.5996,2.9483
2.0854,2.4924
2.2421,3.2659
2.2371,3.1317
3.3551,3.4897
3.5522,2.9140
4.5591,3.1700
4.6466,1.3661
4.5831,0.0711
2.0180,3.1053
3.7855,2.1509
2.0971,2.3609
2.2129,2.0131
1.9632,1.4642
4.2289,2.0689
3.8112,1.6946
3.9939,1.6289
5.1962,1.5895
5.3832,2.5711
5.9694,2.6385
3.6366,2.8903
3.4210,3.3158
3.8172,3.0082
3.7228,3.6095
4.3298,4.4082
2.3787,4.7394
1.7368,4.8791
2.3246,5.0443
1.5183,6.0669
1.7726,6.3199
2.4467,7.5838
2.6745,7.4690
2.8818,5.7733
3.8111,4.7582
4.1957,4.1288
4.8096,3.9475
5.2034,3.3097
4.7472,3.5157
5.3782,4.1200
3.2470,5.6360
2.5849,7.2028
2.2519,7.7307
1.3782,7.9521
-0.5490,8.3366
-0.7407,7.3869
-0.2120,7.4211
-0.8290,6.9928
-0.7751,6.9178
2.4950,6.8753
2.4922,7.1591
2.7505,7.0920
3.0348,7.3460
3.3833,7.4703
3.7132,7.3785
2.8961,7.2792
4.3694,4.9264
4.6820,5.1670
4.5723,5.3537
6.0310,4.1803
7.7285,3.0935
8.2721,1.9524
8.6635,3.5798
8.8697,2.4769
8.2980,2.5507
8.5312,2.5804
8.2133,5.9599
6.2858,4.1480
4.5797,4.2218
4.8668,4.5015
5.8448,5.6562
4.2452,5.7508
4.2926,6.6271
4.0099,6.5112
3.5257,4.8710
3.2587,7.0321
2.7348,7.4843
1.2151,8.6429
0.4995,8.1792
2.7491,7.3236
6.4960,6.1431
7.0817,5.9940
7.6862,6.0917
6.0738,3.5655
6.1545,3.6003
6.3417,3.4302
5.2000,4.2427
4.9178,4.1527
4.8599,4.3864
3.5931,4.4533
2.8365,5.0047
3.6047,5.2677
5.5377,5.1969
6.1527,5.5005
6.1215,6.0567
5.8676,7.0252
5.1713,6.9839
6.1157,6.6834
6.0392,6.4618
5.6304,6.6872
7.3885,5.2986
7.5178,5.8513
6.8348,6.9736
7.5158,5.6535
4.8019,7.8950
3.9223,8.1251
3.6550,9.1319
2.5109,9.5937
2.0977,9.7691
3.7970,8.2136
5.7264,4.3049
5.9546,5.6159
6.0032,7.9930
6.9442,7.7735
7.1339,7.6339
7.4245,8.3639
7.0306,6.1158
6.5534,6.6647
5.8442,8.0388
6.4167,8.6469
6.2996,8.4133
5.7460,6.6710
6.3820,6.8422
5.8344,7.3634
7.4093,7.8781
8.0203,7.9232
5.7901,8.3030
5.7962,9.7951
5.8154,10.0779
4.8791,9.1005
4.2879,8.9605
3.5420,9.4446
3.0204,9.3024
3.5437,9.2350
3.7799,8.9224
3.7261,8.7447
