estimatedX,estimatedY
4.9273,13.5278
3.8885,11.2822
2.6483,8.7850
1.0376,7.1797
-0.0947,4.5762
-0.9097,2.5998
-2.5593,0.5253
-1.9935,-1.3815
-2.0271,-1.4064
-1.3273,-2.7969
-0.3423,-3.5054
-2.2666,-0.0456
-2.2545,-0.3747
-2.5069,0.0326
-2.7322,-0.1441
-2.1018,-0.5826
-1.6028,-0.4881
-1.5872,0.3941
0.1555,-0.0762
0.6567,0.3941
1.2666,-1.5695
1.1190,-1.3991
0.7183,1.3629
-0.3774,1.8269
-1.4501,1.3350
0.9412,2.0110
1.4372,2.2749
0.5574,2.4324
-0.6104,2.2503
-1.5858,1.8053
-1.8834,1.9898
-1.0054,0.9032
-1.5633,0.1440
-2.1891,0.9351
-2.2848,1.4434
-2.0613,2.8772
-1.8746,1.8848
-2.0810,-0.3231
-2.4450,3.1118
-1.0781,2.4084
-0.6859,2.8159
-0.4589,2.8003
-1.1578,3.7071
-2.4658,3.9279
-1.2492,3.7638
-0.9645,4.4961
-0.8295,2.8402
0.7583,3.0639
1.8810,2.7865
3.3414,3.7458
1.9012,3.1189
1.9404,3.0693
1.3753,1.5338
2.0958,0.1323
1.4762,-0.9038
0.6621,-0.5074
0.4074,0.1328
1.8233,-0.1270
0.9752,0.7315
0.3170,0.6484
1.1885,-0.2713
0.6841,0.0002
1.8025,0.9268
2.7221,0.7220
3.0358,0.8784
3.5363,0.1130
3.4370,1.7684
2.8187,1.4854
3.6924,2.3379
2.0479,2.9420
3.5826,2.7105
3.3738,3.0407
3.9284,2.5132
0.5642,2.8171
-0.3381,3.6938
0.2532,2.8535
-0.0520,3.5995
0.9337,3.0198
0.4739,0.4605
1.4851,3.0294
1.2943,3.6353
1.2929,3.8412
2.8637,4.3443
1.4162,3.8379
1.9245,3.6952
1.8614,3.7674
2.4484,3.8801
2.0120,5.1592
1.9227,4.8109
1.4867,5.0942
3.2235,3.6880
3.5309,3.3995
2.9127,3.1868
0.1591,2.6629
0.4379,2.0840
2.4927,2.7103
0.9489,2.8349
0.2079,2.7403
0.3578,3.0164
2.3625,2.1862
3.3318,2.5136
4.6835,5.9286
4.6865,3.2029
2.3182,5.5053
1.1976,5.1902
0.5553,3.9488
1.8581,5.1703
1.8890,4.3356
1.9075,4.2094
-0.1007,4.9726
-2.0913,5.4765
2.7739,1.9964
2.1331,2.4047
0.0087,5.3838
0.1681,5.8138
2.1803,5.3200
1.7340,4.7394
