estimatedX,estimatedY
0.2181,27.6431
-0.6425,25.1032
-1.2262,22.5474
-2.2262,19.9515
-2.4604,17.4243
-3.4504,14.8906
-4.1316,12.3836
-5.3765,9.5648
-6.1204,6.7518
-5.7282,4.7516
-5.4576,2.4307
-4.5999,-0.0088
-4.0457,-1.0783
-3.9174,-1.1634
-3.6537,-2.1244
-3.9261,-2.2196
-4.1905,-2.8482
-4.1510,-3.9094
-4.7276,-3.5928
-5.0146,-3.9579
-5.1011,-4.7503
-5.0510,-5.5405
-5.0710,-6.4991
-5.4205,-7.2179
-5.4615,-7.7584
-6.2418,-8.5716
-6.1305,-9.5134
-5.9099,-9.8980
-5.7360,-10.9907
-5.8556,-12.0314
-6.3466,-13.4685
-6.7692,-14.8893
-7.3453,-16.0867
-7.7954,-16.9657
-8.1316,-18.4742
-8.5608,-20.0385
-8.9304,-21.1354
-9.7416,-21.9167
-10.4285,-22.3949
-10.5611,-23.8863
-11.4606,-24.7628
-11.2366,-26.0710
-10.5048,-26.1728
-10.1869,-26.4535
-9.6205,-27.0221
-9.9954,-27.5321
-10.7379,-27.8553
-11.6074,-28.0953
-11.5235,-29.3479
-11.3226,-30.1163
-12.3488,-31.0123
-12.7760,-31.2090
-12.9003,-31.4814
-12.9902,-30.9959
-13.4306,-30.8196
-14.2047,-30.6748
-13.8195,-30.4732
-13.6813,-30.8248
-13.4359,-30.5041
-12.9263,-30.9750
-12.6150,-31.8512
-12.3633,-32.3479
-11.8667,-32.5999
-10.6746,-32.6624
-10.7326,-32.8500
-10.5073,-33.1611
-10.3320,-33.4843
-10.2867,-33.4634
-9.2673,-33.4448
-8.8833,-33.2638
-8.5924,-32.5861
-7.9329,-32.6636
-8.1946,-32.4646
-8.6432,-31.9485
-8.7673,-31.7071
-8.7772,-31.1315
-8.4175,-30.7800
-8.2574,-30.2185
-7.9681,-30.1898
-8.4609,-29.5711
-7.9330,-28.8724
-8.0662,-27.6786
-8.3053,-26.8947
-8.3656,-25.9899
-8.5852,-24.9858
-9.8336,-23.8457
-9.6193,-23.0163
-9.2903,-22.2370
-8.6584,-21.8230
-8.6555,-21.4332
-7.9656,-21.0818
-8.1328,-20.1608
-7.7766,-19.1641
-7.8165,-18.2235
-7.9226,-17.1246
-6.7269,-16.3900
-6.4533,-15.4262
-5.8755,-14.4315
-5.9829,-12.6964
-5.9571,-10.6815
-5.7175,-8.4550
-5.1731,-6.0240
-4.5208,-3.8926
-4.8791,-1.9289
-5.3988,0.1231
-4.4868,3.5628
-3.7496,3.9391
-3.1589,4.6030
-1.4651,5.7905
-0.9253,5.5383
0.0496,5.7801
0.6324,6.1067
1.4280,5.4902
2.3103,5.5642
2.7650,5.5964
2.1604,5.3198
2.7309,4.6595
3.2222,4.2989
4.1504,4.0778
4.4746,3.9546
4.5548,3.9231
5.0691,3.8732
5.5360,2.7779
5.3115,2.6512
5.3956,2.0987
5.3352,2.3877
5.3749,2.6339
5.6397,1.9782
5.1844,3.1500
5.7270,3.4090
5.0480,3.3561
5.0897,4.1255
4.8662,4.7211
4.6597,5.2101
4.2158,6.2266
4.0782,5.6455
