estimatedX,estimatedY
8.2303,3.8272
8.8872,3.3866
9.4441,2.9089
7.4024,3.1143
7.2113,2.4987
7.0843,2.1834
6.9595,1.9467
4.0734,1.5372
3.2927,0.7480
2.3447,0.2778
-0.0555,0.0885
-1.3573,-0.6819
-2.3716,-0.8182
-2.5490,-0.7381
-1.0715,-0.3095
-0.8046,-0.3145
-0.8149,-0.3763
-0.7834,-0.5612
-0.7954,-0.7160
-1.5063,-1.6158
-1.9114,-1.5549
-3.2938,-1.9343
-3.6859,-1.1615
-3.5350,-0.6837
-2.3935,-0.4438
-2.3659,-0.0555
-2.0078,0.6142
-0.1924,2.0060
2.1162,2.2817
-0.4252,2.8109
-0.7198,2.3147
-1.9706,0.9288
-1.3664,1.6738
0.3435,1.8600
4.2777,0.9437
0.8085,1.2943
0.5328,1.5206
0.3509,1.8596
-0.0208,1.8814
-0.5742,2.1975
-1.4772,2.2338
-2.1568,2.0783
-0.7443,1.1066
-1.8115,1.0809
-1.1838,1.8321
-0.7241,1.6796
0.6134,2.3862
1.6815,3.3328
1.3667,3.8887
0.9452,1.5932
1.1701,1.7166
1.5376,1.5982
2.1365,1.9910
2.5026,2.6612
2.6874,2.5431
2.9961,3.1019
3.1784,4.0080
3.3728,3.7872
4.2756,2.9740
3.5686,1.7537
3.1479,0.5749
3.1494,1.2380
2.8014,-0.5674
2.4946,1.4907
0.5452,1.5243
2.5309,0.4451
2.3507,1.4747
1.7938,1.1417
1.8394,0.1973
1.4904,-1.1164
2.0591,-1.0535
2.0853,-0.8386
2.4899,-1.2918
1.5848,-0.8831
1.5036,-2.5769
-0.9056,3.9093
-1.2660,2.2231
-3.2967,2.2000
-2.2086,2.7885
-1.0070,3.5981
0.1147,4.5816
2.0844,4.2149
3.3316,3.7281
3.6238,3.6575
4.3145,4.1840
3.3478,3.7619
1.8731,2.8319
2.6650,2.3429
1.7561,3.1388
3.0046,4.4277
3.4122,4.6182
0.7616,4.3977
2.4805,5.9059
2.7960,6.0271
2.9409,7.3593
4.0982,7.4469
4.3827,7.6739
6.0598,6.0538
4.9487,6.6739
5.8195,5.7593
4.7464,3.5314
5.9970,1.5269
5.1572,0.9908
2.9925,0.1669
1.4657,5.2054
2.6222,6.7068
4.1569,6.0522
3.4341,8.2019
1.7960,9.6602
0.9993,8.4309
0.2413,7.4979
0.1096,7.4189
0.8632,7.2764
0.7359,5.9680
0.0046,5.2037
-0.2225,5.0440
-0.8165,4.0770
1.1430,2.8006
0.8698,3.2039
1.6252,2.4283
-0.2595,1.1365
5.3179,3.1182
6.2632,3.1920
6.2865,2.6652
7.4375,3.7769
5.2851,3.2457
5.7344,3.0587
6.2138,2.9697
6.6622,3.5427
6.3094,4.3997
6.6789,4.4862
6.9928,4.6669
5.9585,3.0259
5.8609,2.8576
6.3553,3.3809
6.7357,2.9324
6.9155,3.3393
6.7001,4.5880
7.7915,5.5464
7.7439,3.7807
8.2728,3.7214
7.9948,4.3579
8.2883,4.0006
9.0438,4.9419
10.4043,2.9052
6.7805,6.6294
6.5518,7.7400
6.2559,7.4087
5.1241,5.0367
4.9437,4.5382
4.9263,3.8966
4.3405,4.3571
4.0741,5.2127
2.1178,6.5731
2.0839,6.8609
1.3723,6.7487
0.9595,5.3769
3.4398,5.0710
3.0919,4.0159
2.7922,3.8786
3.2957,5.3301
3.7235,7.0975
3.6266,7.3443
4.0327,7.2795
3.9453,6.6031
2.4352,6.3333
1.2342,7.4988
1.9338,7.3010
2.1689,7.6473
2.9404,8.0313
3.8309,8.6712
3.9345,7.3303
4.6099,6.7910
4.5063,7.0885
5.3624,7.6729
5.6800,8.0629
5.2743,8.1870
5.2321,8.4432
3.2743,9.7110
4.3556,11.0274
4.1018,12.1961
1.8610,11.1245
0.5020,10.5612
-0.7343,10.8942
-1.9675,10.6344
0.8092,10.2243
0.7571,10.3578
3.4508,9.5283
3.4354,8.7985
3.6955,9.2708
2.9738,9.9492
3.6621,9.0168
2.5178,8.0339
3.3966,8.3499
3.6290,8.0126
3.9399,7.5372
4.3209,7.6208
6.3435,7.6861
6.4747,7.1914
7.0667,6.6585
4.6387,8.1038
5.3260,7.8008
5.9271,8.2360
6.3712,8.7203
5.7752,8.9379
6.3128,7.9585
6.3606,8.0572
6.9185,9.6767
5.5208,8.1878
5.2559,7.7186
6.7360,5.7432
7.5928,6.3076
5.7657,8.6293
9.0870,5.5135
7.8574,6.1187
7.0328,7.8620
6.9063,7.3649
7.0712,6.9140
6.9253,7.7520
7.3146,8.6201
8.2267,7.2714
8.2492,6.5652
8.6407,5.4896
8.2063,5.7709
7.8972,5.7926
6.2901,6.2776
6.5356,7.2288
7.2144,6.7480
7.1954,6.0026
7.1710,6.7002
7.3520,6.0392
5.1206,7.9214
4.6468,8.0954
7.3834,5.6154
7.1166,5.9739
6.4043,6.3346
7.3184,6.7600
7.2796,9.8211
7.2441,9.6570
7.4913,8.6789
6.9707,9.2920
6.3004,8.9218
8.6645,8.8161
8.4475,7.9627
8.0311,6.9190
8.7017,5.8097
6.7517,5.9705
6.8844,6.1568
7.6166,6.1568
7.5490,5.3640
7.9410,5.2055
8.3771,4.9911
6.9715,6.6490
5.4034,6.2614
5.6834,7.4221
5.7225,8.1310
5.7610,8.5393
9.0297,8.0406
9.0038,7.3798
8.9477,7.7253
9.6665,9.2157
9.4755,7.8318
9.2021,8.2149
9.3121,8.0187
9.8402,8.3424
8.2063,8.3106
9.1597,6.9236
9.8298,5.8078
6.8546,7.5902
5.4985,7.7126
6.3673,8.6820
6.4291,8.2833
7.2229,7.6858
7.6218,7.2600
7.4771,7.8671
8.0205,7.3569
7.1702,8.2327
6.3958,6.3040
6.8001,7.8614
6.3178,7.8709
