estimatedX,estimatedY
31.5490,22.2709
42.2973,20.9082
50.1970,18.0129
49.0866,17.7266
50.4103,17.7285
52.2221,17.4394
54.2348,16.5381
54.5653,15.0938
55.1835,15.0543
55.2183,13.6171
55.9108,13.3097
56.1039,11.9216
56.9142,11.5105
56.9300,10.4859
56.4875,9.8086
55.9329,8.6515
56.6631,7.5406
56.7390,6.7902
56.2947,6.5022
56.2003,6.3207
55.0823,8.1816
56.3588,4.8935
54.9266,8.6445
53.0140,9.6185
52.3511,10.1946
51.3030,12.0179
50.5256,11.2703
50.6887,10.9502
51.2013,7.7658
50.7788,6.3504
49.4577,6.9920
49.0581,6.8260
48.4950,5.8346
48.4232,4.7665
44.8921,8.6703
44.7148,8.6078
42.5098,10.0619
46.7591,5.2645
46.2218,2.5500
46.6402,0.0279
45.7298,1.6023
46.8807,2.5131
45.7851,4.3952
43.4045,5.6742
47.1538,0.4057
47.1973,-0.6866
49.6833,-0.7854
50.6280,1.2387
48.2267,7.7475
47.5332,11.7886
46.7855,14.2606
45.9749,15.6794
44.3140,16.1371
43.6167,17.4003
45.0509,18.7059
45.3010,18.7846
45.5186,18.5708
45.9964,20.2552
46.7378,20.2145
45.6185,20.6202
46.4987,19.7150
46.8570,19.9710
46.7789,20.2547
45.8565,20.5628
45.0679,21.8756
45.5249,22.3972
43.1670,23.1305
47.1223,21.7632
43.9051,23.4976
42.8864,23.9538
40.0957,25.2174
40.0202,24.9852
39.0176,25.2328
38.8245,25.9435
38.2064,26.0738
37.4547,25.3494
37.0635,24.2684
37.3284,24.5621
39.3500,24.4264
36.8441,24.4443
36.3860,24.3120
38.1582,24.3696
34.3983,24.8161
33.7896,24.7590
34.4260,24.9425
33.4167,24.8391
34.3327,24.4775
28.8286,25.7766
28.2809,25.8416
32.0494,24.0041
30.7424,22.9993
30.4607,22.4553
28.0219,21.5657
28.4987,21.0114
28.8047,21.4163
25.3730,21.6920
22.8888,20.8068
19.9555,20.2497
19.6155,19.6291
20.4771,19.2270
23.0012,19.0763
20.8266,18.3065
20.1765,18.0867
19.3242,16.8798
18.1406,16.4586
15.2881,14.5982
18.4025,16.3809
19.3204,16.9355
15.6167,15.4574
16.1413,16.5964
17.4977,17.0546
18.0185,16.7139
17.9094,16.0645
19.0392,15.1481
14.5727,13.4691
20.1083,15.1123
23.1583,16.5872
24.4236,17.6572
22.0054,12.7802
24.5634,13.7201
21.5630,14.2754
19.7117,14.6055
16.7456,15.5988
16.4762,16.2663
15.4630,15.6937
18.5371,16.3696
16.8372,15.1029
26.2098,20.7935
25.0433,15.7798
28.3797,14.3143
29.7216,13.8482
31.9555,12.4964
32.9597,11.6190
32.1074,12.6384
28.1612,14.6446
24.9426,14.7261
28.7797,18.6008
28.9936,16.7575
31.4575,16.6064
32.3036,15.8222
32.4375,15.9998
34.5135,19.9795
32.5111,18.7898
31.4038,19.7229
30.4743,19.8193
27.1646,20.9435
25.4556,20.8862
26.5108,21.1760
25.5090,20.6700
24.0250,19.5511
22.2878,19.2003
21.2237,18.0183
21.5777,19.4739
21.3457,19.6121
19.8993,18.1853
20.0952,19.1316
21.0207,21.6481
20.9704,21.7473
19.5336,20.3666
17.5017,18.6646
16.2367,18.7208
16.2102,20.0894
14.8571,18.8654
16.3432,16.6887
14.6540,15.8145
12.2804,16.1966
11.6073,16.8641
10.6798,18.6536
12.4649,17.8530
13.3149,17.7176
13.8599,18.2434
13.4287,17.5856
13.7834,18.0760
13.3233,17.9338
12.6165,17.4747
11.3848,16.5656
12.2367,17.8449
14.1859,18.9879
12.9793,19.3586
12.9941,18.3348
13.7551,18.5772
15.2066,18.9292
15.3891,19.1287
15.7487,18.9045
16.1950,19.4298
18.4457,19.4796
14.8473,19.0316
15.5062,19.1919
15.8540,17.2812
15.1136,13.9014
19.6124,20.0621
21.1057,22.9830
21.1645,22.6486
20.4409,21.8235
20.4070,21.6085
22.3158,22.4330
