estimatedX,estimatedY
27.6179,69.0891
25.0194,9.6730
24.9192,8.0405
25.8343,5.2538
27.1790,1.3448
28.3617,-1.8685
26.2162,-2.9522
24.2218,-5.8576
23.1770,-9.6169
21.8639,-11.1281
19.9448,-15.0344
17.8206,-18.4774
16.0994,-19.3852
12.9609,-21.2543
12.1234,-22.1150
11.4537,-22.6779
10.4001,-23.0032
8.8242,-23.2325
7.2302,-23.8870
5.5876,-23.5638
2.6196,-22.6319
1.4480,-22.3362
0.3864,-22.4775
-0.8355,-22.3347
-1.8470,-21.5404
-2.2227,-20.7414
-4.3568,-18.7056
-5.0673,-18.2717
-5.6086,-17.8805
-5.9811,-16.9618
-6.5828,-15.9854
-7.6865,-14.8803
-8.9968,-11.8684
-9.8685,-10.2584
-10.7609,-8.7086
-11.1017,-7.0877
-10.1785,-5.2522
-9.9185,-3.7156
-9.1618,-2.1775
-9.0922,-0.8619
-9.0895,0.2616
-6.3882,0.7787
-5.4140,1.9812
-4.1510,1.4110
-3.5288,2.3090
-2.2142,1.3062
-1.6500,1.6013
-0.9627,1.8694
-0.2548,2.2524
0.1081,1.5505
0.2148,1.6025
-0.0351,1.4262
0.3183,1.5392
0.3706,1.8172
0.1831,0.0572
1.1188,-0.5935
0.7754,1.1025
1.2221,1.2457
2.2739,1.9619
2.2463,2.5275
2.0728,3.6437
1.2712,2.0092
1.1524,1.7890
1.0493,1.2864
0.8604,2.0665
0.5103,2.4005
0.3067,2.1922
-0.0563,2.2443
-0.0752,2.3265
-1.7918,4.1925
-1.8777,4.7078
-1.0082,2.6997
-1.1500,2.4878
-1.2978,2.6050
-0.3397,2.9415
1.3468,2.5740
1.6648,3.6579
1.9994,2.4029
2.9544,2.8352
3.3902,0.3562
2.7149,1.8610
2.1180,2.5176
1.3635,3.2549
1.0835,3.2981
0.9466,3.3984
2.0121,4.4176
1.2349,6.1434
1.5279,4.9452
2.1567,4.7960
1.1508,4.3836
0.5907,4.6170
3.2510,4.4443
2.0957,3.8131
0.4140,5.0214
3.2029,4.5737
2.4271,4.7025
1.8073,4.3318
1.0728,4.7335
1.3328,4.6240
0.7740,4.8227
0.3770,5.1430
2.9540,4.8455
3.4208,4.8446
3.5322,4.6706
3.9491,4.8220
1.6165,3.8639
-0.3006,2.3226
-1.3125,2.1298
-1.7266,0.6043
-2.4467,2.9877
3.7002,4.4243
4.3982,4.9129
3.6160,4.1932
4.3559,4.2930
4.1759,4.7167
4.3334,4.1669
4.8228,3.8572
3.5887,4.0490
3.7622,3.7774
3.3121,4.9062
3.1809,5.7516
4.2375,5.4780
4.5551,5.6726
4.3247,6.9971
2.3354,6.7193
2.2916,6.7601
1.7703,5.5839
2.3370,5.3693
2.3104,5.4916
2.5091,5.8497
2.0301,5.6691
3.2465,4.2472
5.1996,4.4952
5.2007,4.8065
5.0842,4.8728
3.9021,5.3112
5.4367,5.5790
7.0427,5.3939
4.2071,5.3613
3.0918,3.7021
4.0288,6.0305
3.9986,6.3076
5.0921,6.3730
3.3839,5.9271
2.5294,5.7024
3.0830,5.2997
2.6590,4.8662
2.9124,4.3179
4.3059,6.1935
3.0262,6.9106
2.8343,6.8673
1.3943,8.3486
1.5869,7.2247
3.3191,7.6998
3.5863,7.8206
4.4460,7.5664
4.1901,7.8499
4.3250,7.6671
4.3736,7.5710
4.5545,8.7903
5.3325,7.9414
5.8487,8.5443
5.1300,8.3824
5.4696,6.9806
4.1852,7.3711
4.4265,7.7901
4.8225,8.5192
4.6622,7.1056
5.5642,7.0926
3.0845,6.2685
4.2305,7.2210
3.9507,7.4820
5.6464,7.7439
6.3316,7.9685
6.4217,7.7036
4.6819,7.5919
4.8647,8.2938
4.4624,8.1708
3.8393,7.8155
4.3495,7.8138
4.0754,7.5943
4.2617,8.7451
3.4956,8.9357
4.8458,8.0335
5.0914,8.1202
5.3296,6.9696
5.5089,6.6773
5.7182,7.4077
5.9999,7.4960
5.1066,8.0802
4.7858,9.0487
4.6771,7.6914
4.5761,6.4342
5.0371,6.3009
5.8156,6.7836
4.9182,7.5966
5.5570,6.7883
5.7559,7.3225
5.9592,7.1985
6.9250,8.3602
5.2509,9.3678
4.9281,8.0123
5.3239,8.5045
4.7886,8.8347
5.1253,7.9823
5.0953,8.1880
6.3236,8.3661
5.6596,7.8948
6.1132,7.3775
5.9728,7.7327
5.6250,7.8987
6.9836,8.2904
6.5544,10.0675
6.5167,10.3494
5.8275,10.3439
7.2971,9.5735
7.9010,8.4915
6.5076,8.2693
6.6358,8.9568
6.1431,8.4309
5.6104,8.5869
5.1558,8.6004
5.9711,8.1047
6.3596,7.7544
7.2753,8.4977
6.9162,8.3781
7.6408,8.0844
8.6100,7.5702
7.3080,7.7635
7.3756,7.7008
6.9533,7.3093
7.1740,7.7466
7.7067,7.1421
6.4442,7.2488
6.8408,7.5287
6.5395,6.3179
6.5330,6.5385
5.9035,7.8495
5.9962,8.8219
8.2323,8.8294
7.3959,9.8119
6.9539,9.1457
6.6440,9.3023
6.1400,8.7077
5.7265,8.8461
6.1934,8.8821
6.0327,8.4998
5.7525,8.6432
