estimatedX,estimatedY
2.3392,18.2493
0.4754,16.8354
-0.4313,15.2309
-2.9403,12.7456
-4.1114,10.6770
-2.5693,8.3620
-3.0301,6.3847
-4.8550,3.4806
-5.4859,0.9564
-4.7579,-0.4951
-3.3111,-1.8954
-2.8910,-3.0590
-2.0257,-3.9058
-1.7950,-5.9501
-0.7540,-7.3892
0.4102,-7.6403
1.3957,-8.0761
2.2069,-8.5573
3.3035,-9.7286
4.3496,-10.3521
4.9250,-7.9098
5.7511,-7.5329
5.7402,-6.6970
5.4991,-7.4472
2.2741,-3.8700
2.1707,-3.2180
1.4641,-2.8169
0.3634,-2.4057
0.4940,-1.9480
0.3143,-2.4577
0.7757,-2.0133
0.7392,-2.4981
0.8602,-2.1468
-1.8601,-0.4484
-1.5759,2.0709
-1.2457,4.6924
-1.7956,4.0822
-1.2421,4.5363
-0.2602,2.4355
-0.9828,3.0909
-0.8840,4.4591
-1.1106,5.8682
-0.1085,3.7035
-1.1371,4.0765
-2.2110,1.4825
-1.0695,0.8047
-0.8742,-0.2201
-0.7621,-1.6019
0.7925,-1.2627
1.0425,-2.4019
1.6679,-0.8971
1.4867,0.0249
0.2394,0.1252
0.2816,1.2261
0.4467,2.5929
1.6781,-0.8194
-0.6746,2.1839
-0.7021,1.0193
1.3072,-0.4490
1.9347,0.3955
0.5695,1.0432
1.2507,0.6923
1.1734,1.4242
0.4404,2.0650
1.6752,1.6154
0.7915,1.1399
-0.0985,2.6562
-0.0508,2.6188
1.3867,2.0535
-0.1585,4.5199
-0.1480,3.6535
1.1433,3.4103
1.3223,5.8356
1.4184,5.2716
1.2554,4.0011
1.6519,3.9768
3.8719,2.5468
3.9906,-3.7275
4.4366,-3.2843
5.0755,-2.6211
4.5212,-2.7208
4.7037,-1.2110
5.4768,-2.4914
6.2553,0.3603
5.9428,-0.0133
4.0352,1.3295
4.1779,-0.4696
4.1774,-0.0703
2.8335,0.8826
3.3726,-1.6289
3.1267,-2.4252
0.8022,-0.0828
0.5541,5.0777
-0.0925,4.4384
-0.3971,7.3771
-0.1671,6.6489
0.1294,6.6552
0.3194,7.3313
0.6593,7.1747
0.9520,9.2755
2.0105,5.4793
2.0921,2.9954
2.0099,2.7940
2.9025,1.7805
2.3367,1.5001
2.2552,0.8796
3.3047,1.3413
3.8143,2.2995
3.1763,-0.1266
3.7913,0.3236
1.1662,2.6694
2.4508,0.3485
1.8686,1.9197
1.8853,2.7646
2.5652,2.0948
3.2621,2.9908
3.8146,3.0792
3.6277,3.0752
3.5313,3.8983
3.2420,4.0597
3.5152,3.9754
3.5925,3.0611
3.5156,3.2450
3.3588,4.8125
3.1836,5.5852
1.2898,5.0398
1.6360,5.3032
1.6267,6.0550
1.4421,5.3618
2.1413,3.9999
3.7812,5.7479
3.6706,5.8014
4.0341,3.9798
4.1645,5.3667
5.6050,7.2880
5.4698,7.6768
3.9157,9.5159
3.5813,8.7516
2.6036,8.1842
3.2797,10.5389
2.2571,8.1068
3.2323,7.2056
3.7182,7.9047
3.2818,8.7401
3.1815,7.1908
3.1760,7.2847
2.8499,7.7776
3.4775,8.6709
1.5988,10.1485
2.0643,11.0863
2.7856,12.4259
2.1565,14.0810
4.2278,11.5516
3.8565,11.7370
3.4740,9.7246
4.6663,7.2795
4.3100,7.2768
3.7596,6.1916
4.3226,5.4001
4.1101,5.4772
5.3566,4.4368
2.9253,6.1119
2.7695,6.9903
3.4635,6.1028
4.6620,6.1222
4.9179,6.3945
4.9924,7.0800
5.6528,8.5014
5.7640,8.1643
5.9143,7.2624
6.2125,6.0159
6.8508,7.4084
6.9150,8.2598
6.2629,5.2396
6.5875,4.9456
5.3720,6.2519
4.6196,8.5038
4.3356,9.1959
3.4173,6.6437
3.3034,6.3196
3.6924,7.5924
3.5499,7.8148
4.8083,7.8441
4.6724,7.9905
6.6833,7.5122
7.8719,7.3334
9.8017,5.1915
9.4516,4.6784
8.2605,5.1576
4.9229,6.9316
4.6104,6.5235
3.8581,6.9136
5.3043,6.7943
5.7254,6.6238
7.4938,4.8776
6.8787,3.8033
4.9478,4.5721
4.7253,5.2414
5.0095,6.8264
4.7333,6.7891
4.8727,7.7054
5.0709,8.3619
5.3755,8.6553
5.0361,8.9018
5.7151,8.1111
4.8350,7.4642
4.0853,8.0903
3.9450,8.6964
3.7786,8.2708
3.2046,8.8833
3.1407,9.6493
2.4433,9.9711
3.1195,10.0688
2.8109,9.4569
3.1630,10.6258
5.0286,10.3608
6.5738,11.8966
5.5598,8.6862
6.0869,8.1027
8.8066,5.3921
9.0259,4.4681
9.1432,3.3071
7.1783,4.6935
6.8787,4.5586
6.5338,5.0198
4.6807,4.8831
5.2190,6.5761
5.2996,6.8193
5.9505,7.2965
6.9896,7.0363
6.6741,7.0748
6.8060,7.0003
6.1643,6.0327
6.7166,7.3772
6.1305,6.6135
6.6809,7.8307
6.8961,6.7489
5.8584,7.4543
5.7678,7.7476
6.3257,6.9030
7.6107,6.9190
7.3782,6.5405
7.7947,7.8746
7.5428,7.7670
6.3858,7.5566
7.2659,5.8261
7.7019,6.2638
8.0124,6.3779
8.2726,6.4531
8.4239,6.9725
7.7083,5.8239
8.0818,6.1013
7.3846,6.3624
7.9277,6.3981
7.9128,6.9857
6.7174,6.8749
6.5307,6.8483
6.5954,5.8347
6.5994,6.1314
7.2725,6.0713
6.9932,4.7380
7.0332,5.3211
7.4923,5.9619
7.9917,6.0638
9.0683,7.3764
9.2630,8.7801
8.7416,10.0124
8.9965,9.3666
9.8534,7.8027
10.0399,7.6304
7.0285,6.7543
6.0312,6.4482
5.6861,5.9055
6.5072,5.1756
6.9416,6.7627
6.5523,6.3773
5.5581,5.4406
5.8691,5.1011
7.9877,3.6146
7.8470,5.0269
9.6067,5.1166
9.2849,5.5832
7.5652,7.1119
7.2095,7.2374
6.6088,7.0106
7.5294,7.2401
7.0602,6.4022
8.3785,4.6337
8.2662,5.2811
9.5612,5.1417
10.8244,4.1920
7.8571,6.6034
9.3907,7.4330
8.5151,8.4501
9.5724,5.3858
9.3288,5.5950
8.7045,5.4997
8.4316,5.3579
8.7303,6.2446
9.3025,7.1383
8.6525,7.5341
8.8636,7.4053
8.5734,7.2412
8.6454,7.3300
8.9737,5.4239
10.1356,5.3380
10.5230,5.2741
9.7222,4.7076
10.1864,4.2743
10.0944,5.5623
10.3180,8.0658
9.2465,7.9122
8.3233,8.6700
10.5399,5.7244
10.6153,6.6095
10.2298,6.4790
8.1801,6.4493
8.1627,5.7233
8.5142,5.8359
8.5338,5.0810
8.6479,5.6611
9.5476,3.7255
9.9525,3.5980
10.6529,5.5433
11.7102,6.1795
11.8489,4.3875
10.2930,4.1678
9.8665,6.3103
11.0967,8.5525
10.5341,6.3843
10.5866,5.2126
9.7118,4.3263
11.0551,4.4975
10.6038,4.1166
10.0422,6.2878
9.3164,4.8757
10.1017,4.3057
10.3061,6.5525
9.7944,6.0977
9.7624,5.6084
10.1214,5.0182
10.2677,6.0589
10.4773,6.5172
11.4041,6.3496
9.8703,6.8394
9.7464,7.3389
10.4599,7.1086
10.1160,7.4067
9.2322,6.7248
8.3905,7.5207
10.1321,7.2979
10.5307,8.1462
11.3007,8.5451
11.0066,7.0259
10.3721,6.5073
10.0664,7.9091
10.4785,7.5047
10.1196,7.3119
10.3808,6.2374
10.1889,6.6725
9.7244,6.3229
8.6221,7.2241
10.9704,7.3493
12.0712,6.4679
12.0247,4.7666
12.6729,5.7559
12.0984,4.1466
12.7405,5.1969
12.0172,4.7456
11.4750,3.0285
10.3662,4.4887
10.4262,4.1866
8.5865,6.1316
8.3170,5.3169
8.8929,5.9741
7.2142,6.2555
8.3973,5.6674
6.8501,7.4913
9.7907,5.5899
11.9240,5.9030
12.1201,5.6647
13.4375,5.5389
10.7080,6.8699
10.5978,7.4324
12.3701,5.3092
11.2575,5.9646
13.6220,1.7743
9.1127,3.3984
11.1233,2.2862
10.5533,3.0429
11.8798,0.5907
12.4713,0.9113
12.3854,-0.0483
12.0520,1.0421
11.5382,2.3444
13.5865,1.6677
13.5663,1.6537
13.1619,2.4909
12.1857,2.3185
12.4439,2.8377
13.5492,1.7160
12.7356,1.6671
15.2947,-0.3966
15.6147,-0.5415
14.1924,0.9403
14.6807,0.5200
13.0338,0.9896
11.4928,2.4073
11.3781,2.8987
11.6518,4.9216
12.1954,5.3232
12.1447,5.0636
12.7511,6.0474
12.3068,5.3514
11.7771,4.4900
11.7312,3.8709
11.7773,3.7257
11.6068,2.3588
11.3404,1.7302
11.7612,0.8171
13.6231,0.0704
12.3474,-0.7666
12.9375,-2.1282
13.1869,-2.2610
12.8100,-3.4125
12.2517,-0.8133
13.2360,4.9268
13.5322,4.9714
13.0348,3.8037
12.7941,3.2611
13.0020,3.9020
13.8289,4.0915
12.7032,2.2333
13.3249,2.8758
13.5933,4.0191
13.1857,3.4738
13.0244,3.9223
13.1798,3.3643
12.9621,3.6068
11.5642,3.6767
