estimatedX,estimatedY
30.0694,3.9829
13.9478,2.0770
11.9597,1.4378
9.6900,0.8268
8.2065,0.7109
6.2061,-0.0986
4.3897,-0.2243
2.2891,0.0264
-1.7874,0.5328
-1.5849,0.5755
-2.0527,-0.2358
-3.3822,-0.9090
-4.8141,-1.5460
-5.4516,-1.5564
-7.0084,0.3486
-8.1420,1.4132
-6.7478,1.6720
-6.7834,2.2981
-7.3137,2.2023
-8.0553,3.3718
-8.5769,3.6983
-8.7545,4.7992
-9.1506,4.8561
-8.1684,6.6121
-7.7807,7.7615
-10.4851,4.1699
-9.8003,5.3456
-7.8186,5.2828
-7.7091,4.0909
-3.7713,1.0773
-0.0540,-1.5900
1.5513,-1.8646
2.3673,-1.3409
3.0540,-2.7823
3.4463,-2.0323
2.9708,0.3732
3.1458,1.7794
2.2172,0.7423
1.7050,1.8783
4.0257,-0.1464
4.5267,1.4470
3.0323,1.7304
2.4589,0.9648
2.8913,1.2346
1.8691,0.7918
2.1802,1.2037
-0.1723,-0.0549
-1.2763,0.9577
-1.3730,1.5468
-0.9202,2.0958
-1.7089,1.7827
0.5778,1.5454
2.2650,1.6828
3.1595,0.8268
3.4528,-0.0907
3.9361,-0.4935
2.6911,1.7616
2.2454,1.6214
2.7704,1.6915
0.4401,2.4123
-0.5683,3.2697
-0.8785,3.0515
-2.4759,4.5543
-2.5732,4.7482
-3.2861,3.7232
-2.6047,4.2925
-0.6274,3.6037
-0.1929,2.5415
0.7566,2.8064
1.8913,3.1600
4.7325,2.4277
6.1009,1.4636
7.5346,0.8854
8.7450,0.6023
7.2689,2.0427
6.4210,1.7128
6.1427,1.3487
4.9288,0.7984
4.4109,0.3707
5.6952,1.9322
4.6579,2.3466
4.4443,3.1673
3.6881,3.6622
3.6727,3.4679
2.0526,4.4689
2.6039,4.7405
2.4113,5.6937
4.0026,6.2845
4.8033,4.9751
4.0996,4.8373
3.8730,4.5922
1.3615,3.1495
2.7354,2.4487
2.9615,1.5609
3.7281,0.5853
3.8358,2.7575
1.3069,4.4679
2.0206,4.0015
2.7869,2.6917
3.6403,2.8536
1.1719,3.9538
1.1272,4.3746
6.4154,2.5598
6.6875,3.5791
5.1858,4.1635
4.4225,5.5132
4.5867,5.7094
4.4449,5.0235
3.6706,4.6421
3.3945,4.2428
3.6987,3.3435
3.2361,4.4103
1.3952,5.6272
1.9182,5.0957
3.0199,4.9266
1.3912,4.3131
2.0059,3.0614
1.1808,4.6733
0.4971,6.4446
0.5194,7.1630
-0.1005,6.4402
0.9653,4.2442
3.2940,3.9853
3.8192,5.0845
3.2301,4.5936
3.3814,6.5104
3.4213,6.4976
0.8901,5.3573
-1.3965,8.6124
-2.0359,8.3750
-2.4589,7.4594
-1.9666,7.5635
-1.6897,6.6112
1.0246,6.6172
1.4769,6.3360
3.2803,7.1988
2.2518,7.2285
2.1090,7.3949
2.3625,7.6870
1.2064,6.6857
1.2283,5.3213
4.8613,5.9632
6.9901,5.6849
6.0220,6.2130
4.3938,6.8615
4.9710,7.5212
4.9017,6.6677
4.7604,6.7627
5.2716,7.2712
3.4170,5.0805
3.7408,6.5548
2.9161,5.7607
2.5015,6.7319
3.3247,7.1852
4.5097,8.0783
4.6464,8.1038
4.6692,8.4962
4.9510,7.1792
4.5712,7.8413
4.9125,7.9084
5.5924,7.9020
4.8908,6.7274
4.1315,8.6691
3.0741,9.6285
2.1317,9.7014
2.4429,7.5509
2.0830,7.1381
2.5578,8.3683
0.3991,6.2724
0.4193,6.5906
0.3495,7.6319
-0.2124,7.9406
0.7882,7.9246
1.0280,8.0958
-0.0316,7.9612
2.4508,9.0226
4.1675,10.1945
6.2850,10.5517
5.0669,9.5763
4.4780,8.9372
3.9955,8.3323
3.7399,7.8358
4.4594,7.9030
3.3872,9.4454
3.2488,9.0074
1.1787,7.9593
0.3480,7.6567
2.7291,8.2440
3.4716,6.1209
3.3788,5.7741
5.0034,6.8830
6.3986,7.9840
6.0848,8.7235
5.7802,9.0644
6.8212,11.3008
6.0511,10.4768
5.3251,9.7048
5.0055,9.2786
1.4479,9.1688
0.6760,8.1242
1.1004,7.9192
1.9423,6.8472
2.0614,6.5315
3.0957,7.0159
4.3278,6.8242
4.7701,6.7028
4.5995,6.9976
5.7937,6.4778
6.4476,6.9375
6.9071,7.0886
6.7906,6.8434
7.2666,6.6855
8.3229,6.6632
6.9047,7.1544
6.2706,7.0206
7.1771,7.7385
8.1072,7.9804
6.9018,8.6646
7.1813,8.8916
8.0491,8.4358
7.1916,8.2881
9.0613,9.4900
8.9670,10.0157
7.6012,8.9903
4.4881,8.1636
5.1343,7.1029
6.3910,6.6322
5.6476,5.2835
6.4445,4.7469
7.0731,4.6978
6.7026,4.8921
7.6643,5.4791
7.7691,4.9540
9.3320,6.2277
9.0899,6.7183
8.1387,9.1015
8.1540,9.2089
7.7732,9.7727
5.9681,11.2646
9.0151,8.2787
8.9423,7.8626
8.5331,8.3393
7.4292,7.1920
7.3704,7.6435
7.2525,8.1244
7.7925,9.6410
3.8999,11.0840
8.2656,8.1473
8.5274,7.8148
9.4882,8.0499
10.7438,7.8968
10.1736,7.5321
6.7960,8.2476
7.1383,6.7979
6.6359,4.9312
7.9025,8.2861
6.4988,9.2396
6.1180,9.6208
7.2463,9.1724
7.8064,8.8905
8.5089,7.0268
7.9778,6.1091
8.3796,7.4651
9.3535,5.4309
8.3732,6.3657
6.9210,6.1152
6.1565,6.2415
7.3531,6.4226
8.5722,6.3553
8.7105,6.8401
9.9946,7.0026
10.9095,7.1029
10.2540,6.9793
9.3317,7.7663
9.3421,11.3302
10.2231,10.4225
8.2059,8.6854
7.0393,8.6864
6.4833,8.1705
5.4423,8.0150
6.7674,7.3544
8.1470,6.8760
7.7963,7.7884
8.9222,7.9878
9.0344,7.3944
9.4958,6.8680
9.5441,6.9042
10.5384,7.6189
9.8527,8.4323
9.4358,8.3312
9.3634,8.4642
9.2369,8.6650
10.1065,9.1276
9.2223,6.5883
8.9753,6.8780
8.7578,5.9675
9.0362,5.3842
8.0200,7.3617
10.0999,7.1998
10.6731,6.9892
11.1845,7.2650
9.2446,7.1121
7.6761,6.6411
7.3025,5.9426
8.0616,5.9074
7.3199,6.4471
6.4774,6.5456
7.1580,7.9419
7.2901,9.2605
7.1399,8.8996
7.1213,7.8729
6.8107,7.0517
9.9243,6.9018
10.4058,7.8416
11.4492,6.7587
11.2087,5.8364
11.0212,4.9820
10.4012,5.4004
10.9059,4.8595
11.8714,4.2752
7.0738,4.3667
7.0919,3.9251
7.2179,5.2362
6.9271,5.5681
5.2448,7.6639
7.4653,8.0187
7.4658,8.4608
4.1788,7.2209
3.2281,7.7124
5.3532,9.6317
5.5483,8.0819
5.9144,7.5711
5.7481,7.7868
7.2776,7.4228
8.9095,8.3116
11.0495,6.5626
11.2626,6.4205
11.3824,6.6119
11.3492,6.5803
11.6782,6.8024
10.4178,8.0199
10.5437,7.0720
