estimatedX,estimatedY
5.0248,9.8478
4.0576,8.5423
3.0760,7.4632
1.9802,6.2567
1.2845,5.0885
0.3835,4.1709
-0.9634,3.0946
-1.4505,2.2557
-1.9303,2.6021
-3.0180,0.0291
-2.6076,-0.1632
-2.2752,-0.3897
-0.0881,-2.3076
0.0112,-1.4495
-0.0353,-2.5768
-0.2598,-2.2357
-0.9699,-3.0931
-0.0706,-3.1720
0.5667,-2.7045
0.2989,-2.5605
1.1339,-1.2003
1.1531,-0.9768
0.9162,-2.5733
0.8262,-2.8394
0.9940,-4.1079
0.3353,0.0869
1.9762,-0.0007
1.8310,-1.9267
2.8603,-2.2338
1.4553,-0.5811
1.0519,-2.3013
-0.2982,-0.7956
1.5713,0.8206
2.4385,-0.7461
-1.8537,1.2705
-0.8448,0.9468
0.2179,0.3981
0.2929,2.6538
-1.1078,4.2682
-3.6277,5.3801
-2.6534,2.8248
-2.1988,1.5855
-2.4739,2.2795
-3.5235,1.6421
-4.0929,5.7699
-5.5274,5.8818
-6.1570,4.9724
-5.8653,4.2068
-5.7578,3.3237
-5.6556,3.6567
-2.6896,3.5660
-0.1538,1.2706
-0.7882,2.2624
-1.8335,4.7710
-2.0842,5.1367
4.0047,2.2097
6.0950,1.6706
5.0302,-0.2695
3.6406,1.4693
5.1101,2.9246
2.1230,4.7314
-1.1275,5.2017
-1.0792,6.3865
0.4059,6.8947
-3.3030,8.4511
-5.6681,9.7616
-5.6203,8.9803
-3.0204,7.6407
-2.2055,6.0908
-3.1810,6.1955
-1.8759,6.1301
-1.4537,6.2680
-1.1874,4.4445
-2.1680,5.6831
-0.5807,4.0839
-0.6200,3.5828
-0.7645,1.4532
1.3480,4.0793
0.7051,4.0901
1.3815,2.5300
-1.0032,5.2107
-1.3509,5.3297
-0.0006,2.7555
1.1080,3.2923
1.2571,3.8764
0.8836,2.6347
2.5330,2.4028
0.9317,3.2908
0.3177,3.4682
2.8476,2.9769
3.0653,2.9289
3.3888,3.5947
4.4947,2.5605
5.0394,1.7957
4.1245,1.0556
3.0663,4.1919
0.0941,6.6294
0.2460,5.5235
0.1824,6.9483
0.5906,9.2665
-0.1507,10.3495
-0.2153,10.8481
0.0697,11.1952
0.0909,11.2664
-1.6421,10.5908
-1.8332,11.7560
4.4384,1.7850
-1.0023,6.5196
1.3164,4.2171
3.0258,3.9605
3.0256,3.3626
2.6135,3.6338
2.4663,1.7996
3.0489,3.0573
6.9614,1.1600
7.5331,-0.5837
9.3316,-2.8646
9.3250,-3.1497
10.6790,-2.5840
8.8030,-2.5527
7.9351,3.6089
7.2336,4.1638
4.9743,5.6963
4.9455,4.6497
1.6588,10.9722
0.8180,11.1996
1.6461,11.2469
3.1269,12.6345
-0.4201,15.3430
0.0315,12.2164
-1.2292,12.6118
1.5613,7.6304
-0.2027,12.4013
-1.4946,12.2268
-1.1380,12.1427
2.7455,10.2839
2.2821,11.9651
3.9095,6.6329
1.9590,11.0536
1.4856,9.7076
2.3820,8.6961
1.9990,7.9698
0.5517,7.4979
0.6125,7.0700
-0.0288,4.4872
1.8615,3.9865
3.3709,2.7858
2.4493,2.1332
5.0584,-0.4490
3.9885,2.5769
4.2429,4.8640
3.7217,5.3550
3.6635,6.1687
1.8057,5.9846
5.1501,4.4338
5.7984,4.9275
6.4100,4.1650
6.5678,4.4978
6.3252,3.5838
5.4519,6.5412
7.8849,7.6521
6.1954,9.4448
4.7470,8.3264
4.6225,7.9609
1.0247,9.3066
3.0604,11.6831
2.8865,12.8541
2.1581,14.5351
3.8907,13.3970
5.9851,6.7348
5.4101,5.5762
4.0607,7.2356
1.8664,9.1431
3.7773,9.3577
3.3291,7.6560
3.0883,6.8636
4.4084,5.2657
3.9782,3.7306
3.8099,2.8251
2.7594,4.3326
5.6298,4.3606
4.6890,10.0466
6.0413,6.9850
5.2606,6.5569
6.1077,5.6634
6.1573,2.4479
6.6252,2.0978
9.3980,2.3965
6.6718,2.8903
7.7728,3.6524
6.1686,5.3464
4.1857,7.0566
2.1383,11.7881
1.7008,11.0129
2.0653,14.2810
2.8019,14.8668
1.7290,10.3298
2.3833,10.5231
5.8381,5.8720
4.5662,6.8118
4.6988,8.1647
6.3106,7.6680
6.8992,7.5933
6.8535,6.3992
9.9896,3.5087
7.7506,6.3609
7.3117,7.5599
6.4670,4.8536
7.8664,0.3438
7.8113,2.6507
6.4109,3.8762
5.6388,4.3462
7.3197,5.1245
8.9933,4.9740
5.0229,11.1003
6.6792,12.1651
1.9479,13.1668
-0.3257,13.7592
-0.7113,14.3307
-1.0586,13.9766
-0.8143,15.8039
3.1283,14.3380
2.3607,15.3329
0.4910,17.0796
0.3780,17.7983
4.0731,14.1326
4.2386,14.2597
4.7951,10.7955
5.5562,11.7193
6.5282,11.1917
7.1320,9.5852
9.1132,8.7274
11.0335,8.0416
9.5627,6.0213
8.9347,3.2930
9.7897,2.4397
8.4862,2.9674
7.8954,2.0822
8.3636,2.9247
8.2822,4.5305
8.4597,7.4641
7.6615,7.1598
6.6722,6.4803
7.1793,6.9739
6.1542,5.5568
6.1492,6.2291
7.4299,5.5907
8.1782,8.2910
6.0592,9.0837
5.8301,10.0588
5.4479,10.7215
3.7213,12.4196
4.1179,12.5330
3.9072,12.6231
3.8934,12.1372
3.5521,10.5401
3.9990,9.9379
7.0860,9.4275
6.5400,10.0214
8.6908,7.9924
8.9831,8.5627
10.4580,7.0387
10.2134,6.4568
10.5525,6.1627
10.6521,6.1759
10.1354,9.4074
8.2520,12.1041
9.2782,12.4939
8.3457,14.5913
8.7827,13.7178
8.4896,13.9950
7.1486,15.3902
7.2649,14.0675
8.6249,15.3660
8.8575,10.3885
9.9412,8.7437
10.6752,5.6373
10.1349,3.4256
10.9636,2.7785
11.6623,1.7640
12.1381,1.6180
12.4244,0.9673
12.9330,0.3435
13.3028,-0.0823
13.2260,1.4737
13.6781,-2.7720
13.0435,0.4821
13.4099,1.9198
14.4152,2.6836
14.2205,4.0936
12.2718,3.8809
11.1896,5.2129
11.8539,4.8713
10.9349,3.9784
8.4618,2.9211
10.4571,4.7726
9.1458,5.0539
8.1683,5.8237
8.4760,5.6661
7.6175,7.0263
6.8246,8.7982
7.7917,8.0346
7.6398,8.1181
7.1656,8.7306
5.5485,10.3971
5.0313,8.9773
6.0723,10.8149
6.2114,10.1676
5.6881,5.1872
5.9946,6.8122
9.1311,6.6189
9.1667,6.8145
9.5478,4.7179
7.9106,6.7248
8.2174,6.5334
9.3310,7.0505
9.1521,6.1234
10.0790,4.0647
7.9772,3.8568
8.0587,3.2691
7.6144,4.6669
7.4025,4.9216
8.4190,1.5061
10.4449,1.7240
10.3651,1.4629
7.3468,2.9651
7.5863,2.6084
7.3170,4.7395
9.0947,5.1803
11.1416,4.8412
12.2181,4.1591
12.3576,5.4003
11.9331,4.1266
10.9256,4.8993
11.1360,4.4816
11.0236,3.8475
9.3174,4.1156
10.0270,4.6166
12.3348,3.3811
12.3721,3.5181
12.6474,4.0746
13.7899,3.3702
11.0440,4.7599
10.1371,7.4690
9.1085,8.2407
10.1367,6.6465
10.3229,7.2859
10.9650,4.7528
10.2038,2.9195
10.7424,5.0012
9.2194,8.1438
10.0757,9.9210
12.8697,11.1884
10.1048,11.8708
9.9642,11.4902
9.8078,10.7603
9.7947,10.1001
9.2890,9.2338
9.1001,6.2384
7.8492,5.7344
7.1180,4.5442
7.0927,5.2900
5.3073,4.8340
7.0729,4.6534
7.7218,7.4087
9.5568,7.8416
9.2871,8.0800
8.6712,7.8704
11.1305,5.0782
11.8802,2.2732
11.7028,1.8243
11.3084,2.0312
12.0281,0.7992
12.1616,0.3490
11.8840,1.0631
11.9122,3.6448
12.5262,1.6056
11.9537,0.7069
9.1073,5.7464
9.0311,6.8573
11.3957,3.9509
12.9063,5.4871
14.2381,4.4298
11.1326,6.4668
11.7834,5.6543
13.0765,3.5857
13.3650,3.3231
14.8254,4.3015
15.9347,4.6138
14.3496,5.1652
14.2968,4.2520
12.3803,3.6776
12.0132,4.9583
12.4957,2.6433
11.6668,4.0323
12.8235,3.1204
12.5134,2.9932
12.3012,5.5610
12.3493,5.2148
11.0057,5.3107
11.0696,6.1432
10.1012,5.0491
9.8116,4.4610
11.7539,1.7103
11.0127,2.6561
10.8986,4.6965
9.4299,6.5503
9.1106,6.0344
9.1399,5.2611
10.1799,4.8165
10.4157,4.6023
10.2715,4.4943
11.1131,4.0139
12.3775,2.7215
13.1716,3.6196
12.8189,4.0889
9.1448,5.7920
10.5269,4.8123
9.9363,6.1597
9.9216,7.5582
10.2792,7.7023
11.6667,7.2907
12.8387,7.1719
11.8816,8.4637
13.7184,7.4201
12.4236,4.6613
12.3208,2.2057
12.3901,1.8930
10.3420,4.5890
9.9526,6.4921
10.7417,3.8541
9.8184,3.5129
12.3942,3.1246
14.9170,0.9254
16.7527,-0.3278
14.2744,1.9768
15.2968,1.6322
15.7357,1.1914
15.7049,1.6371
12.9710,2.3984
11.1761,2.9354
8.5196,2.7451
9.3169,6.7824
8.5876,7.9632
9.2614,8.2190
10.4340,8.7225
10.5425,9.1301
11.2376,7.8207
11.7759,8.7802
11.5265,6.4671
13.8646,5.6194
15.7294,4.5254
14.1362,5.7613
12.1107,5.5660
11.4981,6.3130
11.7726,6.4911
9.7156,2.5083
13.0301,3.0489
14.4273,2.8897
13.5036,4.3364
13.8183,2.7479
13.0184,1.9795
13.8449,1.1705
14.1635,0.8990
15.3183,0.3326
15.7885,0.4704
16.9145,-0.2265
17.3175,0.9006
17.3611,0.5029
14.5619,0.7250
12.8451,0.9804
13.1243,0.9925
14.0917,0.3467
14.5212,1.8299
13.2018,1.2586
12.9795,3.3117
13.5781,4.2583
12.3392,5.4159
8.6879,8.8615
8.4074,8.6859
9.8859,9.2165
10.4628,9.8327
16.7230,1.3530
15.5798,1.7658
11.2009,5.5460
