#####################################################################
# Alchemist log file - simulation started at: 2026-01-29T16:54+0000 #
#####################################################################
#
# numberOfNeighbors = 3, seed = 5.0
#
# The columns have the following meaning: 
# time PositionX[mean] PositionY[mean] 
0.0 NaN NaN
0.10587719003887885 0.00 0.0
1.1058771900388789 0.00100 0.0019999999775
2.105877190038879 0.00297 0.005939999410543381
3.105877190038879 0.00588 0.011761795423706877
4.105877190038878 0.00970 0.019408925436444752
5.105877190038878 0.0144 0.02882661024854933
6.105877190038878 0.0200 0.03996169780588868
7.105877190038878 0.0264 0.0527626078489383
8.105877190038878 0.0336 0.06717927761090564
9.105877190038878 0.0416 0.08316310870093013
10.105877190038878 0.0503 0.10066691528045302
11.105877190038878 0.0598 0.11964487361696408
12.105877190038878 0.0700 0.14005247307856197
13.105877190038878 0.0809 0.16184646861476526
14.105877190038878 0.0925 0.18498483475347216
15.105877190038878 0.105 0.20942672113060867
16.10587719003888 0.118 0.23513240955757905
17.10587719003888 0.131 0.26206327262191276
18.10587719003888 0.145 0.2901817338082891
19.10587719003888 0.160 0.3194512291202367
20.10587719003888 0.175 0.34983617017708685
21.10587719003888 0.191 0.3813019087560638
22.10587719003888 0.207 0.413814702745603
23.10587719003888 0.224 0.4473416834729694
24.10587719003888 0.241 0.48185082436691984
25.10587719003888 0.259 0.5173109109144141
26.10587719003888 0.277 0.5536915118691512
27.10587719003888 0.296 0.5909629516689263
28.10587719003888 0.315 0.6290962840183951
29.10587719003888 0.334 0.6680632665937559
30.10587719003888 0.354 0.7078363368260501
31.10587719003888 0.375 0.7483885887202107
32.10587719003888 0.396 0.7896937506676103
33.10587719003888 0.417 0.8317261642106353
34.10587719003888 0.438 0.8744607637187344
35.10587719003888 0.460 0.9178730569364015
36.10587719003888 0.482 0.9619391063646577
37.10587719003888 0.505 1.0066355114387642
38.10587719003888 0.528 1.051939391466109
39.10587719003888 0.551 1.097828369289462
40.10587719003888 0.574 1.1442805556420506
41.10587719003888 0.598 1.1912745341621918
42.10587719003888 0.622 1.2387893470364892
43.10587719003888 0.646 1.2868044812418689
44.10587719003888 0.671 1.3352998553579847
45.10587719003888 0.696 1.3842558069227584
46.10587719003888 0.721 1.4336530803050238
47.10587719003888 0.746 1.4834728150694318
48.10587719003888 0.772 1.5336965348099199
49.10587719003888 0.798 1.5843061364291648
50.10587719003888 0.824 1.6352838798425253
51.10587719003888 0.850 1.6866123780860196
52.10587719003888 0.877 1.7382745878088932
53.10587719003888 0.903 1.790253800132306
54.10587719003888 0.930 1.8425336318565924
55.10587719003888 0.957 1.8950980170004472
56.10587719003888 0.985 1.9479311986562469
57.10587719003888 1.01 2.0010177211465274
58.10587719003888 1.04 2.0543424224674327
59.10587719003888 1.07 2.1078904270056835
60.10587719003888 1.10 2.161647138516333
61.10587719003888 1.12 2.215598233349253
62.10587719003888 1.15 2.269729653912938
63.10587719003888 1.18 2.324027602364814
64.10587719003888 1.21 2.378478534517849
65.10587719003888 1.24 2.433069153953773
66.10587719003888 1.27 2.4877864063337776
67.10587719003888 1.30 2.542617473898023
68.10587719003888 1.32 2.59754977014578
69.10587719003888 1.35 2.652570934688454
70.10587719003888 1.38 2.7076688282681687
71.10587719003888 1.41 2.7628315279349724
72.10587719003888 1.44 2.8180473223761213
73.10587719003888 1.47 2.8733047073912235
74.10587719003888 1.50 2.928592381507371
75.10587719003888 1.53 2.9838992417287065
76.10587719003888 1.56 3.0392143794151516
77.10587719003888 1.59 3.0945270762853125
78.10587719003888 1.62 3.149826800538838
79.10587719003888 1.65 3.2051032030937474
80.10587719003888 1.68 3.260346113934486
81.10587719003888 1.71 3.3155455385666683
82.10587719003888 1.74 3.370691654574699
83.10587719003888 1.77 3.4257748082786224
84.10587719003888 1.81 3.480785511486765
85.10587719003888 1.84 3.535714438340882
86.10587719003888 1.87 3.59055242225069
87.10587719003888 1.90 3.645290452914813
88.10587719003888 1.93 3.6999196734253177
89.10587719003888 1.96 3.754431377453137
90.10587719003888 1.99 3.8088170065118065
91.10587719003888 2.02 3.863068147297079
92.10587719003888 2.05 3.917176529100038
93.10587719003888 2.09 3.971134021291505
94.10587719003888 2.12 4.024932630875562
95.10587719003888 2.15 4.0785645001101685
96.10587719003888 2.18 4.132021904192875
97.10587719003888 2.21 4.18529724900977
98.10587719003888 2.24 4.238383068945828
99.10587719003888 2.28 4.291272024754932
100.10587719003888 2.31 4.343956901487891
101.10587719003888 2.34 4.396430606476846
102.10587719003888 2.37 4.448686167374504
103.10587719003888 2.40 4.500716730246712
104.10587719003888 2.43 4.552515557716923
105.10587719003888 2.47 4.6040760271611685
106.10587719003888 2.50 4.655391628952186
107.10587719003888 2.53 4.706455964751387
108.10587719003888 2.56 4.75726274584743
109.10587719003888 2.59 4.807805791540154
110.10587719003888 2.63 4.858079027568709
111.10587719003888 2.66 4.9080764845827085
112.10587719003888 2.69 4.957792296655323
113.10587719003888 2.72 5.007220699837202
114.10587719003888 2.76 5.056356030750185
115.10587719003888 2.79 5.1051927252197835
116.10587719003888 2.82 5.153725316945421
117.10587719003888 2.85 5.201948436207474
118.10587719003888 2.89 5.249856808610167
119.10587719003888 2.92 5.297445253859387
120.10587719003888 2.95 5.344708684574545
121.10587719003888 2.98 5.391642105133577
122.10587719003888 3.02 5.438240610550241
123.10587719003888 3.05 5.484499385382888
124.10587719003888 3.08 5.530413702673864
125.10587719003888 3.11 5.575978922918764
126.10587719003888 3.15 5.621190493064743
127.10587719003888 3.18 5.666043945537136
128.10587719003888 3.21 5.710534897293631
129.10587719003888 3.24 5.754659048905253
130.10587719003888 3.28 5.7984121836634746
131.10587719003888 3.31 5.841790166712719
132.10587719003888 3.34 5.884788944207589
133.10587719003888 3.37 5.927404542494152
